fixture_id,match_date,league,market,outcome,odds,ev,won,profit
1388339,2025-09-20 13:30:00,Bundesliga,1X2,Draw,3.61,0.1329187592458514,0,-1.0
1388348,2025-09-27 13:30:00,Bundesliga,1X2,Draw,3.404,0.0548054486096132,0,-1.0
1388345,2025-09-27 16:30:00,Bundesliga,1X2,Draw,3.812,-0.1291125052313201,0,-1.0
1388359,2025-10-03 18:30:00,Bundesliga,1X2,Draw,3.87,0.1218916880148255,0,-1.0
1388368,2025-10-19 15:30:00,Bundesliga,1X2,Draw,3.464,0.0542386726396839,0,-1.0
1388384,2025-11-01 14:30:00,Bundesliga,1X2,Draw,3.804,0.0929283099520517,1,2.804
1388387,2025-11-01 14:30:00,Bundesliga,1X2,Draw,3.3480000000000003,0.0407017409761165,1,2.3480000000000003
1388385,2025-11-01 14:30:00,Bundesliga,1X2,Draw,3.836,0.054409751391006,0,-1.0
1388386,2025-11-01 14:30:00,Bundesliga,1X2,Draw,3.5599999999999996,0.0993702953430699,0,-1.0
1388382,2025-11-02 14:30:00,Bundesliga,1X2,Draw,3.684,0.0298966828457745,0,-1.0
1388390,2025-11-08 17:30:00,Bundesliga,1X2,Draw,3.586,0.1050984043568439,0,-1.0
1388391,2025-11-09 18:30:00,Bundesliga,1X2,Draw,3.964,-0.0244388220585831,0,-1.0
1388403,2025-11-21 19:30:00,Bundesliga,1X2,Draw,3.692,0.0991384904586765,1,2.692
1388402,2025-11-22 14:30:00,Bundesliga,1X2,Draw,3.642,0.0873444519502133,0,-1.0
1388401,2025-11-22 17:30:00,Bundesliga,1X2,Draw,3.718,-0.0890517087499588,0,-1.0
1388415,2025-11-29 14:30:00,Bundesliga,1X2,Draw,3.7,0.0046975378593581,1,2.7
1388427,2025-12-13 14:30:00,Bundesliga,1X2,Draw,3.764,0.0842382398677126,0,-1.0
1388431,2025-12-13 14:30:00,Bundesliga,1X2,Draw,3.5519999999999996,0.0475149576025568,0,-1.0
1388434,2025-12-20 14:30:00,Bundesliga,1X2,Draw,3.506,0.0202835872203854,1,2.506
1388448,2026-01-10 14:30:00,Bundesliga,1X2,Draw,3.5260000000000007,0.0791086267017464,1,2.5260000000000007
1388447,2026-01-10 14:30:00,Bundesliga,1X2,Draw,3.716,-0.1246346557850125,0,-1.0
1388443,2026-01-10 17:30:00,Bundesliga,1X2,Draw,3.922,0.020762496754785,0,-1.0
1388460,2026-01-14 17:30:00,Bundesliga,1X2,Draw,3.737999999999999,0.0929828419085614,0,-1.0
1388456,2026-01-14 19:30:00,Bundesliga,1X2,Draw,3.848,0.090186805113428,0,-1.0
1388473,2026-01-24 14:30:00,Bundesliga,1X2,Draw,3.71,0.080827002648127,0,-1.0
1388476,2026-01-24 14:30:00,Bundesliga,1X2,Draw,3.464,0.0795086135685372,0,-1.0
1388495,2026-02-06 19:30:00,Bundesliga,1X2,Draw,3.4480000000000004,0.039491122158946,1,2.4480000000000004
1388502,2026-02-14 14:30:00,Bundesliga,1X2,Draw,3.79,0.0235412846426754,0,-1.0
1388497,2026-02-15 14:30:00,Bundesliga,1X2,Draw,3.618,-0.0561144040352983,0,-1.0
1388511,2026-02-21 17:30:00,Bundesliga,1X2,Draw,3.790000000000001,0.0203530914891909,1,2.7900000000000005
1388523,2026-02-28 14:30:00,Bundesliga,1X2,Draw,3.794,-0.0826508786500321,0,-1.0
1388545,2026-03-21 14:30:00,Bundesliga,1X2,Draw,3.592,0.1112268528732101,1,2.592
1388555,2026-04-04 13:30:00,Bundesliga,1X2,Draw,3.41,0.0421025994092576,1,2.41
1388559,2026-04-04 13:30:00,Bundesliga,1X2,Draw,3.846000000000001,-0.0145492535740555,0,-1.0
1388557,2026-04-04 16:30:00,Bundesliga,1X2,Draw,3.896000000000001,0.0084906131430613,0,-1.0
1388553,2026-04-05 15:30:00,Bundesliga,1X2,Draw,3.4480000000000004,-0.0709755635923289,1,2.4480000000000004
1223745,2024-12-15 14:00:00,Serie A,1X2,Away,2.82,0.0120904765658116,0,-1.0
1223763,2024-12-21 14:00:00,Serie A,1X2,Away,2.5,-0.0149816845518436,1,1.5
1223842,2025-02-16 14:00:00,Serie A,1X2,Away,2.84,-0.0521112972937387,0,-1.0
1223676,2025-02-27 19:45:00,Serie A,1X2,Away,2.5,-0.0574085530605109,0,-1.0
1223880,2025-03-15 14:00:00,Serie A,1X2,Away,2.6,-0.0316801557637269,0,-1.0
1223896,2025-04-07 18:45:00,Serie A,1X2,Away,2.71,-0.0691452846350835,0,-1.0
1223920,2025-04-20 18:45:00,Serie A,1X2,Away,2.7,-0.0423927391117903,1,1.7000000000000002
1223949,2025-05-10 16:00:00,Serie A,1X2,Away,2.9,-0.1065377099456703,0,-1.0
1223964,2025-05-18 18:45:00,Serie A,1X2,Away,2.88,-0.0961328963960247,0,-1.0
1377890,2025-09-14 13:00:00,Serie A,1X2,Away,2.624,-0.0480665682403942,1,1.624
1377899,2025-09-19 18:45:00,Serie A,1X2,Away,2.8,-0.0375228737681387,1,1.7999999999999998
1377929,2025-10-18 13:00:00,Serie A,1X2,Away,2.6479999999999997,-0.1018915599686173,0,-1.0
1377931,2025-10-18 13:00:00,Serie A,1X2,Away,3.0859999999999994,-0.0953720391419035,0,-1.0
1377927,2025-10-20 18:45:00,Serie A,1X2,Away,2.5479999999999996,-0.0660747161025565,0,-1.0
1377944,2025-10-28 19:45:00,Serie A,1X2,Away,2.512,-0.0351004675489482,0,-1.0
1377946,2025-10-30 17:30:00,Serie A,1X2,Away,2.9199999999999995,-0.1098833165965451,1,1.9199999999999997
1377970,2025-11-08 14:00:00,Serie A,1X2,Away,2.964,-0.0855344710260314,0,-1.0
1377993,2025-11-30 19:45:00,Serie A,1X2,Away,3.164,-0.0442456237450872,1,2.164
1377997,2025-12-07 17:00:00,Serie A,1X2,Away,2.78,0.0007354487806581,0,-1.0
1377998,2025-12-07 19:45:00,Serie A,1X2,Away,3.11,0.0065748754671155,0,-1.0
1378044,2026-01-07 17:30:00,Serie A,1X2,Away,2.5700000000000003,-0.0026650647146261,1,1.5700000000000005
1378060,2026-01-11 11:30:00,Serie A,1X2,Away,2.9259999999999997,-0.027301119750218,1,1.9259999999999995
1378067,2026-01-19 19:45:00,Serie A,1X2,Away,2.898000000000001,-0.007169037870797,1,1.8980000000000008
1378091,2026-01-31 14:00:00,Serie A,1X2,Away,2.558,-0.0772535548110379,1,1.5579999999999998
1378129,2026-03-01 19:45:00,Serie A,1X2,Away,2.754,-0.0632908387692912,0,-1.0
1378149,2026-03-15 14:00:00,Serie A,1X2,Away,3.008,-0.0034423590469874,0,-1.0
1378170,2026-04-05 16:00:00,Serie A,1X2,Away,2.6819999999999995,-0.0061920393358121,1,1.6819999999999995
1378169,2026-04-06 18:45:00,Serie A,1X2,Away,2.9019999999999997,-0.0581873810583656,0,-1.0
1223749,2024-12-14 19:45:00,Serie A,1X2,Draw,5.34,0.0853176101487733,1,4.34
1223751,2024-12-15 11:30:00,Serie A,1X2,Draw,3.27,0.072049269105211,0,-1.0
1223752,2024-12-15 19:45:00,Serie A,1X2,Draw,5.04,0.2138298155350853,1,4.04
1223764,2024-12-22 14:00:00,Serie A,1X2,Draw,3.25,0.0999089821925856,0,-1.0
1223756,2024-12-23 17:30:00,Serie A,1X2,Draw,4.0,0.0614292447999529,0,-1.0
1223768,2024-12-28 14:00:00,Serie A,1X2,Draw,2.85,0.0085507786249126,0,-1.0
1223774,2024-12-29 11:30:00,Serie A,1X2,Draw,3.06,0.0616963585089418,1,2.06
1223767,2024-12-30 17:30:00,Serie A,1X2,Draw,3.6,0.1510540210010365,0,-1.0
1223778,2025-01-04 19:45:00,Serie A,1X2,Draw,3.08,0.0789987594070378,1,2.08
1223781,2025-01-05 11:30:00,Serie A,1X2,Draw,3.26,0.0611329227475891,0,-1.0
1223789,2025-01-11 19:45:00,Serie A,1X2,Draw,5.49,0.1227085148451689,1,4.49
1223775,2025-01-14 19:45:00,Serie A,1X2,Draw,3.46,0.0865586178053374,1,2.46
1223796,2025-01-18 14:00:00,Serie A,1X2,Draw,4.12,0.1552315312195606,0,-1.0
1223802,2025-01-18 17:00:00,Serie A,1X2,Draw,3.4,0.0827813626252398,0,-1.0
1223797,2025-01-19 14:00:00,Serie A,1X2,Draw,3.56,0.2191139518360121,0,-1.0
1223803,2025-01-19 14:00:00,Serie A,1X2,Draw,3.62,0.2466828565662053,1,2.62
1223798,2025-01-20 19:45:00,Serie A,1X2,Draw,3.35,0.0920359410995905,0,-1.0
1223810,2025-01-26 11:30:00,Serie A,1X2,Draw,5.8,0.1129695571990494,0,-1.0
1223814,2025-01-27 17:30:00,Serie A,1X2,Draw,3.3,0.1443681302605244,1,2.3
1223807,2025-01-27 19:45:00,Serie A,1X2,Draw,3.0,0.0607520583755436,0,-1.0
1223821,2025-02-01 14:00:00,Serie A,1X2,Draw,3.23,0.1018051012602325,0,-1.0
1223833,2025-02-08 19:45:00,Serie A,1X2,Draw,3.05,0.0768838152028266,1,2.05
1223829,2025-02-10 19:45:00,Serie A,1X2,Draw,4.4,0.125710984395619,0,-1.0
1223835,2025-02-15 14:00:00,Serie A,1X2,Draw,5.02,0.1092774713280761,1,4.02
1223844,2025-02-16 14:00:00,Serie A,1X2,Draw,3.73,0.2456999758858948,0,-1.0
1223842,2025-02-16 14:00:00,Serie A,1X2,Draw,3.33,0.1368234974958668,1,2.33
1223850,2025-02-21 19:45:00,Serie A,1X2,Draw,3.15,0.0654786854091356,0,-1.0
1223849,2025-02-22 19:45:00,Serie A,1X2,Draw,6.34,0.1219919159496076,0,-1.0
1223860,2025-03-02 19:45:00,Serie A,1X2,Draw,3.62,0.1246509386612946,0,-1.0
1223859,2025-03-03 19:45:00,Serie A,1X2,Draw,5.46,0.0882899103250931,0,-1.0
1223873,2025-03-09 14:00:00,Serie A,1X2,Draw,4.1,0.0482038495715844,0,-1.0
1223885,2025-03-30 10:30:00,Serie A,1X2,Draw,3.77,0.2360764012445335,0,-1.0
1223893,2025-03-30 18:45:00,Serie A,1X2,Draw,3.71,0.1927297238295695,0,-1.0
1223901,2025-04-05 13:00:00,Serie A,1X2,Draw,4.0,0.099878561366753,0,-1.0
1223900,2025-04-05 18:45:00,Serie A,1X2,Draw,3.79,0.0781834968947652,1,2.79
1223899,2025-04-06 10:30:00,Serie A,1X2,Draw,3.14,0.117766497451101,1,2.14
1223897,2025-04-06 13:00:00,Serie A,1X2,Draw,3.19,0.0733915120802071,1,2.19
1223914,2025-04-12 13:00:00,Serie A,1X2,Draw,3.75,0.2358097911301135,0,-1.0
1223905,2025-04-13 10:30:00,Serie A,1X2,Draw,3.56,0.139484524228187,0,-1.0
1223912,2025-04-14 18:45:00,Serie A,1X2,Draw,5.52,0.1421541080692605,0,-1.0
1223917,2025-04-20 13:00:00,Serie A,1X2,Draw,3.13,0.1303801382545075,1,2.13
1223920,2025-04-20 18:45:00,Serie A,1X2,Draw,3.56,0.1373327908461619,0,-1.0
1223926,2025-04-27 10:30:00,Serie A,1X2,Draw,3.79,0.11826789036509,0,-1.0
1223931,2025-04-28 18:45:00,Serie A,1X2,Draw,4.7,0.0746851964907908,1,3.7
1223936,2025-05-03 13:00:00,Serie A,1X2,Draw,3.29,0.0594267830017172,0,-1.0
1223941,2025-05-04 13:00:00,Serie A,1X2,Draw,6.0,0.1821000773574512,0,-1.0
1223950,2025-05-09 18:45:00,Serie A,1X2,Draw,3.2,0.0051128020378798,0,-1.0
1223949,2025-05-10 16:00:00,Serie A,1X2,Draw,3.0,-0.0053842392400844,1,2.0
1223947,2025-05-10 18:45:00,Serie A,1X2,Draw,3.3,0.0772576801607038,0,-1.0
1223945,2025-05-12 18:45:00,Serie A,1X2,Draw,3.3,0.0659645358846254,0,-1.0
1223962,2025-05-18 18:45:00,Serie A,1X2,Draw,3.7,0.1462718513798606,0,-1.0
1223964,2025-05-18 18:45:00,Serie A,1X2,Draw,3.55,0.1106672307908245,0,-1.0
1223959,2025-05-18 18:45:00,Serie A,1X2,Draw,4.15,0.1201946161208928,1,3.1500000000000004
1223967,2025-05-23 18:45:00,Serie A,1X2,Draw,4.0,0.0772706175887971,0,-1.0
1223966,2025-05-24 16:00:00,Serie A,1X2,Draw,4.6,0.0973895221979148,0,-1.0
1223972,2025-05-25 18:45:00,Serie A,1X2,Draw,4.3,0.0796320786713455,0,-1.0
1223968,2025-05-25 18:45:00,Serie A,1X2,Draw,3.3,0.1590929608996014,0,-1.0
1377871,2025-08-23 18:45:00,Serie A,1X2,Draw,3.2620000000000005,0.0150860099369458,0,-1.0
1377864,2025-08-24 18:45:00,Serie A,1X2,Draw,4.85,0.1620285343392633,1,3.85
1377873,2025-08-25 16:30:00,Serie A,1X2,Draw,3.2980000000000005,0.0994809098976878,1,2.2980000000000005
1377868,2025-08-25 18:45:00,Serie A,1X2,Draw,4.618,0.1334652934940052,0,-1.0
1377875,2025-08-29 16:30:00,Serie A,1X2,Draw,3.4299999999999997,0.1460491752449078,0,-1.0
1377877,2025-08-31 18:45:00,Serie A,1X2,Draw,4.938,0.1149357048562014,0,-1.0
1377885,2025-09-13 13:00:00,Serie A,1X2,Draw,3.2,0.0854629535373772,0,-1.0
1377890,2025-09-14 13:00:00,Serie A,1X2,Draw,3.104,0.0611295333374564,0,-1.0
1377893,2025-09-15 16:30:00,Serie A,1X2,Draw,3.2619999999999996,0.1138270314961562,1,2.2619999999999996
1377899,2025-09-19 18:45:00,Serie A,1X2,Draw,3.052,0.0327329323458733,0,-1.0
1377898,2025-09-21 10:30:00,Serie A,1X2,Draw,3.26,0.068196071960678,0,-1.0
1377895,2025-09-21 13:00:00,Serie A,1X2,Draw,3.146,0.0539279314261667,1,2.146
1377907,2025-09-27 16:00:00,Serie A,1X2,Draw,3.5660000000000003,0.0679102786008958,1,2.5660000000000003
1377923,2025-10-03 18:45:00,Serie A,1X2,Draw,3.3,0.0965692507024671,0,-1.0
1377921,2025-10-04 13:00:00,Serie A,1X2,Draw,3.594,0.2076720500667883,0,-1.0
1377922,2025-10-05 10:30:00,Serie A,1X2,Draw,3.2039999999999997,0.1060066325826452,1,2.2039999999999997
1377929,2025-10-18 13:00:00,Serie A,1X2,Draw,3.198,0.0898451523659527,1,2.198
1377931,2025-10-18 13:00:00,Serie A,1X2,Draw,3.3299999999999996,0.1971569307434597,1,2.3299999999999996
1377930,2025-10-19 18:45:00,Serie A,1X2,Draw,4.1579999999999995,0.0750889496071192,0,-1.0
1377927,2025-10-20 18:45:00,Serie A,1X2,Draw,3.264,0.0788211599449293,1,2.264
1377942,2025-10-25 13:00:00,Serie A,1X2,Draw,3.588,0.1798435911597082,0,-1.0
1377943,2025-10-26 14:00:00,Serie A,1X2,Draw,3.2299999999999995,0.1499019402301999,1,2.2299999999999995
1377944,2025-10-28 19:45:00,Serie A,1X2,Draw,3.3979999999999997,0.0878925268447552,1,2.3979999999999997
1377948,2025-10-29 19:45:00,Serie A,1X2,Draw,3.4200000000000004,0.1218320322115784,0,-1.0
1377946,2025-10-30 17:30:00,Serie A,1X2,Draw,3.214,0.0787182399629327,0,-1.0
1377957,2025-11-02 19:45:00,Serie A,1X2,Draw,3.272,0.0248941049975754,0,-1.0
1377960,2025-11-03 17:30:00,Serie A,1X2,Draw,3.036,0.0703933251599682,0,-1.0
1377972,2025-11-07 19:45:00,Serie A,1X2,Draw,3.06,0.0691982713218615,0,-1.0
1377966,2025-11-08 14:00:00,Serie A,1X2,Draw,4.369999999999999,0.0993725355496912,1,3.369999999999999
1377970,2025-11-08 14:00:00,Serie A,1X2,Draw,2.862,0.0352819453068165,1,1.862
1377964,2025-11-09 11:30:00,Serie A,1X2,Draw,4.531999999999999,0.1388055234383247,0,-1.0
1377974,2025-11-22 14:00:00,Serie A,1X2,Draw,2.996,0.0467065552647962,1,1.996
1377983,2025-11-23 11:30:00,Serie A,1X2,Draw,3.0759999999999996,0.0308552373595472,0,-1.0
1377981,2025-11-24 17:30:00,Serie A,1X2,Draw,3.264,0.0466059190268157,0,-1.0
1377980,2025-11-24 19:45:00,Serie A,1X2,Draw,3.3339999999999996,0.1671908251950629,1,2.3339999999999996
1377987,2025-11-29 14:00:00,Serie A,1X2,Draw,2.982,0.0547375349369296,0,-1.0
1377996,2025-12-06 17:00:00,Serie A,1X2,Draw,4.1659999999999995,0.0428122083242283,0,-1.0
1377995,2025-12-07 11:30:00,Serie A,1X2,Draw,2.998,0.0818026682947805,0,-1.0
1378008,2025-12-12 19:45:00,Serie A,1X2,Draw,2.988,0.0457512399049231,0,-1.0
1378012,2025-12-13 14:00:00,Serie A,1X2,Draw,3.274,0.1669984780431701,0,-1.0
1378005,2025-12-14 19:45:00,Serie A,1X2,Draw,3.1719999999999997,0.0445955184085895,0,-1.0
1378014,2025-12-21 11:30:00,Serie A,1X2,Draw,3.192,0.0921425348595224,1,2.192
1378022,2025-12-21 14:00:00,Serie A,1X2,Draw,3.118,0.0913942908918796,0,-1.0
1378016,2025-12-21 17:00:00,Serie A,1X2,Draw,3.4299999999999997,0.1944282115498203,0,-1.0
1378038,2026-01-03 14:00:00,Serie A,1X2,Draw,3.2340000000000004,0.1263962026291791,1,2.2340000000000004
1378042,2026-01-03 14:00:00,Serie A,1X2,Draw,3.3840000000000003,0.1534737866507982,1,2.3840000000000003
1378034,2026-01-03 19:45:00,Serie A,1X2,Draw,3.244,0.022041716038393,0,-1.0
1378044,2026-01-07 17:30:00,Serie A,1X2,Draw,3.492,0.0703472249366488,0,-1.0
1378053,2026-01-07 19:45:00,Serie A,1X2,Draw,3.0999999999999996,0.0634576367864725,0,-1.0
1378045,2026-01-08 17:30:00,Serie A,1X2,Draw,3.214,0.1648610278464621,1,2.214
1378055,2026-01-10 14:00:00,Serie A,1X2,Draw,3.3,0.0631308477740355,1,2.3
1378062,2026-01-10 14:00:00,Serie A,1X2,Draw,3.342,0.0741871222935472,1,2.342
1378060,2026-01-11 11:30:00,Serie A,1X2,Draw,2.976,0.0523782861757449,0,-1.0
1378057,2026-01-12 17:30:00,Serie A,1X2,Draw,3.0,0.0295614566454229,0,-1.0
1378070,2026-01-18 11:30:00,Serie A,1X2,Draw,2.868,0.0107939355277484,1,1.868
1378066,2026-01-19 17:30:00,Serie A,1X2,Draw,2.994,0.0694737943579906,1,1.994
1378082,2026-01-25 11:30:00,Serie A,1X2,Draw,3.3440000000000003,0.089083601628449,0,-1.0
1378074,2026-01-25 14:00:00,Serie A,1X2,Draw,4.426,0.0926730595623195,0,-1.0
1378091,2026-01-31 14:00:00,Serie A,1X2,Draw,3.1,0.0329116946807177,0,-1.0
1378085,2026-01-31 19:45:00,Serie A,1X2,Draw,2.8939999999999997,0.0543084440905383,0,-1.0
1378086,2026-02-01 14:00:00,Serie A,1X2,Draw,3.446,0.1039660878137971,1,2.446
1378103,2026-02-06 19:45:00,Serie A,1X2,Draw,3.0420000000000003,0.0528398634042965,1,2.0420000000000003
1378096,2026-02-07 19:45:00,Serie A,1X2,Draw,3.522,0.126379144376397,1,2.522
1378094,2026-02-09 17:30:00,Serie A,1X2,Draw,4.792,0.1347030320819218,0,-1.0
1378108,2026-02-14 17:00:00,Serie A,1X2,Draw,3.2159999999999997,0.0272313627757587,0,-1.0
1378106,2026-02-15 14:00:00,Serie A,1X2,Draw,2.994,0.0773942575516746,1,1.994
1378104,2026-02-16 19:45:00,Serie A,1X2,Draw,3.0639999999999996,0.0647290566792193,0,-1.0
1378118,2026-02-22 11:30:00,Serie A,1X2,Draw,2.956,0.0622546975382736,0,-1.0
1378121,2026-02-22 17:00:00,Serie A,1X2,Draw,4.824,0.1515782425988328,0,-1.0
1378124,2026-02-28 14:00:00,Serie A,1X2,Draw,4.378,0.0844011963968693,0,-1.0
1378141,2026-03-08 11:30:00,Serie A,1X2,Draw,2.9840000000000004,0.0467651660143402,0,-1.0
1378135,2026-03-08 14:00:00,Serie A,1X2,Draw,4.04,0.1181893475655933,0,-1.0
1378146,2026-03-14 14:00:00,Serie A,1X2,Draw,4.436,0.1463141289944214,1,3.436
1378149,2026-03-15 14:00:00,Serie A,1X2,Draw,2.994,0.0188738825282182,0,-1.0
1378144,2026-03-15 17:00:00,Serie A,1X2,Draw,3.336,0.0374619473136697,0,-1.0
1378157,2026-03-22 11:30:00,Serie A,1X2,Draw,5.308,0.0658630494709253,0,-1.0
1378163,2026-03-22 17:00:00,Serie A,1X2,Draw,4.578,0.100407102189828,0,-1.0
1378171,2026-04-04 13:00:00,Serie A,1X2,Draw,3.1380000000000003,0.0521776562502451,0,-1.0
1378182,2026-04-10 18:45:00,Serie A,1X2,Draw,4.758000000000001,0.1623466562276168,0,-1.0
1378176,2026-04-11 13:00:00,Serie A,1X2,Draw,3.0740000000000003,0.0387466564329008,0,-1.0
1378174,2026-04-11 18:45:00,Serie A,1X2,Draw,3.534,0.0474902417917919,0,-1.0
1378179,2026-04-12 10:30:00,Serie A,1X2,Draw,3.286,0.0902574748356672,0,-1.0
1378191,2026-04-17 16:30:00,Serie A,1X2,Draw,4.008,0.0620265343427388,0,-1.0
1378192,2026-04-18 13:00:00,Serie A,1X2,Draw,3.028,0.0555604775101474,0,-1.0
1378190,2026-04-18 18:45:00,Serie A,1X2,Draw,3.368,0.0355980402203297,1,2.368
1223832,2025-02-09 19:45:00,Serie A,1X2,Home,1.48,0.0796295983996566,0,-1.0
1223852,2025-02-24 19:45:00,Serie A,1X2,Home,1.3,0.0072460064341777,1,0.3
1223889,2025-03-30 16:00:00,Serie A,1X2,Home,1.43,0.0717516472069754,1,0.4299999999999999
1223909,2025-04-12 16:00:00,Serie A,1X2,Home,1.36,0.05739346444386,1,0.3600000000000001
1223923,2025-04-19 18:45:00,Serie A,1X2,Home,1.45,0.0599455916577986,1,0.4499999999999999
1377884,2025-09-14 13:00:00,Serie A,1X2,Home,1.486,0.048181747854832,1,0.486
1377949,2025-10-29 19:45:00,Serie A,1X2,Home,1.368,0.040365219028684,1,0.3679999999999999
1377968,2025-11-09 19:45:00,Serie A,1X2,Home,1.394,0.0496870252859678,1,0.3940000000000001
1378028,2025-12-28 11:30:00,Serie A,1X2,Home,1.402,0.0485678233593884,1,0.4019999999999999
1378126,2026-02-28 19:45:00,Serie A,1X2,Home,1.3,0.0309925862080282,1,0.3
1378134,2026-03-07 17:00:00,Serie A,1X2,Home,1.522,0.0581728936593923,0,-1.0
1378160,2026-03-21 19:45:00,Serie A,1X2,Home,1.352,0.0587922267553708,0,-1.0
1378154,2026-03-22 14:00:00,Serie A,1X2,Home,1.414,0.0218077290055254,1,0.4140000000000001
1378166,2026-04-06 16:00:00,Serie A,1X2,Home,1.402,0.041498141511681,1,0.4020000000000001
1378180,2026-04-11 16:00:00,Serie A,1X2,Home,1.3800000000000003,0.0212223338449113,0,-1.0
1208648,2024-12-21 15:15:00,La Liga,1X2,Draw,3.23,-0.071564179526683,0,-1.0
1208699,2025-02-08 13:00:00,La Liga,1X2,Draw,3.45,-0.0815306913759621,0,-1.0
1208706,2025-02-16 15:15:00,La Liga,1X2,Draw,3.3,0.0214218763987343,0,-1.0
1208712,2025-02-22 15:15:00,La Liga,1X2,Draw,3.71,-0.0117169495671943,0,-1.0
1208713,2025-02-22 17:30:00,La Liga,1X2,Draw,3.62,0.0849076948580129,0,-1.0
1208726,2025-02-28 20:00:00,La Liga,1X2,Draw,3.29,0.0517754046243805,1,2.29
1208734,2025-03-08 15:15:00,La Liga,1X2,Draw,3.25,-0.00731686955641,0,-1.0
1208744,2025-03-15 17:30:00,La Liga,1X2,Draw,3.8,-0.0052013668855115,0,-1.0
1208741,2025-03-16 13:00:00,La Liga,1X2,Draw,3.5,0.1081078515654749,0,-1.0
1208750,2025-03-30 12:00:00,La Liga,1X2,Draw,3.21,-0.0274812151601772,0,-1.0
1208757,2025-04-06 12:00:00,La Liga,1X2,Draw,3.27,0.0833279994196389,0,-1.0
1208760,2025-04-06 14:15:00,La Liga,1X2,Draw,3.42,0.0990254286717389,0,-1.0
1208762,2025-04-06 16:30:00,La Liga,1X2,Draw,3.2,0.0847755797664924,0,-1.0
1208777,2025-04-21 19:00:00,La Liga,1X2,Draw,3.5,0.0642333441760407,0,-1.0
1208786,2025-04-23 17:00:00,La Liga,1X2,Draw,3.55,0.0660656082209028,0,-1.0
1208787,2025-04-23 19:30:00,La Liga,1X2,Draw,3.7,-0.0011402428061475,0,-1.0
1208792,2025-05-03 16:30:00,La Liga,1X2,Draw,3.48,0.0592616284523475,0,-1.0
1208804,2025-05-10 16:30:00,La Liga,1X2,Draw,3.65,0.0781339905856519,0,-1.0
1208812,2025-05-15 17:00:00,La Liga,1X2,Draw,3.24,-0.0715965963427255,1,2.24
1208832,2025-05-25 12:00:00,La Liga,1X2,Draw,3.86,0.1067763397690455,0,-1.0
1390822,2025-08-18 19:00:00,La Liga,1X2,Draw,3.306,-0.1069884685659917,1,2.306
1390829,2025-08-25 17:30:00,La Liga,1X2,Draw,3.5780000000000003,0.0094797578747405,0,-1.0
1390871,2025-08-27 19:00:00,La Liga,1X2,Draw,3.518,-0.0187690686072637,1,2.518
1390839,2025-08-30 15:00:00,La Liga,1X2,Draw,3.51,-0.0791531233205018,1,2.51
1390841,2025-08-31 15:00:00,La Liga,1X2,Draw,3.522,0.003231518329555,1,2.522
1390858,2025-09-12 19:00:00,La Liga,1X2,Draw,3.396,0.0206449976820675,1,2.396
1390864,2025-09-21 14:15:00,La Liga,1X2,Draw,3.4599999999999995,-0.1092682837702386,1,2.4599999999999995
1390878,2025-09-23 19:30:00,La Liga,1X2,Draw,3.438,-0.0074623111433107,0,-1.0
1390879,2025-09-27 14:15:00,La Liga,1X2,Draw,3.356666666666667,-0.0784207683367206,0,-1.0
1390892,2025-10-05 16:30:00,La Liga,1X2,Draw,3.468,-0.0363351085358375,0,-1.0
1390891,2025-10-05 19:00:00,La Liga,1X2,Draw,3.748,0.0210878922150514,1,2.748
1390911,2025-10-25 14:15:00,La Liga,1X2,Draw,3.3560000000000003,0.0050590380492874,0,-1.0
1390918,2025-10-25 19:00:00,La Liga,1X2,Draw,3.528,0.0819484041871116,0,-1.0
1390910,2025-10-27 20:00:00,La Liga,1X2,Draw,3.5200000000000005,0.0231605898196076,0,-1.0
1390924,2025-11-02 13:00:00,La Liga,1X2,Draw,3.4580000000000006,0.1050428243875032,0,-1.0
1390933,2025-11-08 20:00:00,La Liga,1X2,Draw,3.5260000000000007,0.0346290627982699,0,-1.0
1390938,2025-11-09 17:30:00,La Liga,1X2,Draw,3.376,-0.0640954360719072,1,2.376
1390946,2025-11-23 13:00:00,La Liga,1X2,Draw,3.3019999999999996,0.0779062720050725,1,2.3019999999999996
1390944,2025-11-23 17:30:00,La Liga,1X2,Draw,3.254,-0.0212332603274082,0,-1.0
1390954,2025-11-29 17:30:00,La Liga,1X2,Draw,3.436,0.078179229220709,0,-1.0
1390957,2025-11-30 13:00:00,La Liga,1X2,Draw,3.4579999999999997,0.0057046264211042,0,-1.0
1390958,2025-11-30 15:15:00,La Liga,1X2,Draw,3.37,-0.0525511516469342,0,-1.0
1390999,2025-12-03 18:00:00,La Liga,1X2,Draw,3.764,-0.0697160945493142,0,-1.0
1390960,2025-12-06 20:00:00,La Liga,1X2,Draw,3.3199999999999994,0.0115475797602628,0,-1.0
1390976,2025-12-15 20:00:00,La Liga,1X2,Draw,3.438,0.0210542495844099,1,2.438
1390986,2025-12-20 13:00:00,La Liga,1X2,Draw,3.4799999999999995,0.0688068288248868,1,2.4799999999999995
1390983,2025-12-20 15:15:00,La Liga,1X2,Draw,3.4219999999999997,0.061576007682665,1,2.4219999999999997
1390991,2026-01-03 17:30:00,La Liga,1X2,Draw,3.5480000000000005,0.111421784766905,0,-1.0
1390997,2026-01-04 20:00:00,La Liga,1X2,Draw,3.49,0.028507350145303,1,2.49
