league,outcome,odds_bucket,edge_bucket,prob_bucket,n,wins,hit_rate,avg_odds,avg_p_model,avg_p_market,avg_ev,actual_win_rate,calibration_gap,profit,roi,model_logloss,market_logloss,model_minus_market_logloss
Premier League,Over2.5,<1.55,0.02-0.05,0.65+,3.0,2.0,0.6666666666666666,1.4426666666666665,0.6899383021796034,0.6514762464982561,-0.00510096134407149,0.6666666666666666,0.02327163551293676,-0.17200000000000015,-0.05733333333333338,0.6107700607976786,0.600003494123706,0.010766566673972577
Premier League,Over2.5,<1.55,0.05-0.08,0.65+,3.0,3.0,1.0,1.5006666666666666,0.6796615619037291,0.6188787451081567,0.019433389122062678,1.0,-0.32033843809627094,1.502,0.5006666666666667,0.3863119281866089,0.4800400938578402,-0.09372816567123127
Premier League,Over2.5,<1.55,0.12+,0.65+,31.0,26.0,0.8387096774193549,1.468258064516129,0.8326964113460925,0.641580970947548,0.22177295702451666,0.8387096774193549,-0.006013266073262358,7.196,0.2321290322580645,0.394956297518701,0.5389786019031595,-0.1440223043844585
Premier League,Under2.5,1.55-1.70,0.02-0.05,0.56-0.60,2.0,1.0,0.5,1.6799999999999997,0.5991666122294113,0.5679905993322416,0.006595607977271212,0.5,0.09916661222941126,-0.3080000000000003,-0.15400000000000014,0.7139588992353412,0.7126674105656328,0.0012914886697084071
Premier League,Under2.5,1.55-1.70,0.02-0.05,0.60-0.65,3.0,2.0,0.6666666666666666,1.6546666666666667,0.6222828317244676,0.576433203888405,0.02934286904079501,0.6666666666666666,-0.044383834942198996,0.30000000000000004,0.10000000000000002,0.6288889351984541,0.6480731746164089,-0.019184239417954774
Premier League,Under2.5,1.55-1.70,0.05-0.08,0.60-0.65,1.0,1.0,1.0,1.636,0.6380331455311399,0.5841382816471785,0.043822226088944705,1.0,-0.3619668544688601,0.6359999999999999,0.6359999999999999,0.44936504474365224,0.5376175405403033,-0.08825249579665106
Premier League,Under2.5,1.55-1.70,0.12+,0.65+,7.0,7.0,1.0,1.6600000000000001,0.7971169788659104,0.5684229212203858,0.323034899524732,1.0,-0.20288302113408963,4.62,0.66,0.22688249635182126,0.565232731487551,-0.3383502351357298
Premier League,Under2.5,1.70-2.00,0.02-0.05,0.50-0.52,3.0,0.0,0.0,1.9913333333333334,0.5130419845088672,0.48257535405323065,0.021654160535987454,0.0,0.5130419845088672,-3.0,-1.0,0.7195959677612546,0.6589169911816418,0.06067897657961274
Premier League,Under2.5,1.70-2.00,0.02-0.05,0.52-0.56,4.0,4.0,1.0,1.9115,0.5383732015303737,0.5024134453429365,0.029059251047218293,1.0,-0.4616267984696263,3.646,0.9115,0.6193715557463557,0.6883435875226409,-0.06897203177628519
Premier League,Under2.5,1.70-2.00,0.02-0.05,0.56-0.60,8.0,2.0,0.25,1.8087499999999999,0.5748459372169014,0.5289314343134527,0.03947236461508899,0.25,0.32484593721690136,-4.4719999999999995,-0.5589999999999999,0.7685404845763371,0.7119936908155149,0.05654679376082217
Premier League,Under2.5,1.70-2.00,0.05-0.08,0.52-0.56,4.0,1.0,0.25,1.9535,0.54680165334448,0.4910844450472271,0.06817407443619738,0.25,0.29680165334448005,-2.022,-0.5055,0.7447703184140901,0.6881896712490246,0.0565806471650655
Premier League,Under2.5,1.70-2.00,0.05-0.08,0.56-0.60,15.0,9.0,0.6,1.8669333333333331,0.5800067364563165,0.5133437829173658,0.08233505741022175,0.6,-0.01999326354368347,1.89,0.126,0.6737659244027566,0.6944908405766693,-0.0207249161739127
Premier League,Under2.5,1.70-2.00,0.05-0.08,0.60-0.65,9.0,5.0,0.5555555555555556,1.7624444444444445,0.6094324959969014,0.5414802520014702,0.07403957758784724,0.5555555555555556,0.05387694044134583,-0.18199999999999972,-0.02022222222222219,0.6970728285994494,0.6889523990575711,0.008120429541878305
Premier League,Under2.5,1.70-2.00,0.08-0.12,0.56-0.60,10.0,4.0,0.4,1.9436,0.590300758058951,0.4922199148146399,0.147270178871169,0.4,0.19030075805895097,-2.2780000000000005,-0.22780000000000006,0.7583935766986254,0.6855607530611694,0.07283282363745602
Premier League,Under2.5,1.70-2.00,0.08-0.12,0.60-0.65,15.0,12.0,0.8,1.8721333333333336,0.6117355637326102,0.5115484445014153,0.1449779367109541,0.8,-0.18826443626738987,7.564,0.5042666666666666,0.5809733621478688,0.6861444494645862,-0.10517108731671743
Premier League,Under2.5,1.70-2.00,0.12+,0.60-0.65,6.0,6.0,1.0,1.9136666666666668,0.6315780005351134,0.49807994910508957,0.20819401831618822,1.0,-0.36842199946488663,5.482000000000001,0.9136666666666668,0.4598803625726948,0.6975089766296269,-0.23762861405693203
Premier League,Under2.5,1.70-2.00,0.12+,0.65+,14.0,14.0,1.0,1.8860714285714286,0.7559531052888484,0.5047273251679615,0.42566465066376985,1.0,-0.2440468947111516,12.405000000000001,0.8860714285714286,0.28020712146176574,0.6849186872435197,-0.40471156578175393
Premier League,Under2.5,2.00-2.40,0.02-0.05,0.50-0.52,5.0,3.0,0.6,2.0467999999999997,0.5062308838245626,0.46688161878317025,0.036052509975669625,0.6,-0.09376911617543737,1.1759999999999993,0.23519999999999985,0.6834713051839182,0.7165766201182592,-0.03310531493434099
Premier League,Under2.5,2.00-2.40,0.05-0.08,0.50-0.52,1.0,0.0,0.0,2.184,0.507646419927368,0.4356589147286821,0.10869978112137191,0.0,0.507646419927368,-1.0,-1.0,0.7085581619171145,0.5720964491590318,0.13646171275808272
Premier League,Under2.5,2.00-2.40,0.05-0.08,0.52-0.56,5.0,3.0,0.6,2.0388,0.5337654471418185,0.4673607613240437,0.08807971148381437,0.6,-0.06623455285818147,1.1520000000000001,0.23040000000000002,0.6852288317649948,0.7148933101112583,-0.029664478346263512
Premier League,Under2.5,2.00-2.40,0.08-0.12,0.50-0.52,3.0,2.0,0.6666666666666666,2.3653333333333335,0.5071852367986213,0.4020681585902588,0.1996849497269059,0.6666666666666666,-0.15948142986804537,1.7360000000000002,0.5786666666666668,0.6813705014909796,0.7858072866816391,-0.10443678519065958
Premier League,Under2.5,2.00-2.40,0.08-0.12,0.52-0.56,9.0,1.0,0.1111111111111111,2.1902222222222223,0.5368756013340906,0.43630185273530936,0.17529375801878258,0.1111111111111111,0.4257644902229795,-6.77,-0.7522222222222221,0.7596797098494983,0.6043808651573208,0.15529884469217747
Premier League,Under2.5,2.00-2.40,0.08-0.12,0.56-0.60,15.0,8.0,0.5333333333333333,2.0511666666666666,0.5744588899165769,0.46630103495349307,0.17808068359389742,0.5333333333333333,0.04112555658324357,1.3999999999999995,0.0933333333333333,0.6998098699740457,0.7013585144794642,-0.0015486445054184728
Premier League,Under2.5,2.00-2.40,0.12+,0.52-0.56,1.0,1.0,1.0,2.396,0.5394855568286759,0.39280283831728335,0.2926073941615075,1.0,-0.46051444317132406,1.396,1.396,0.6171392660442062,0.9344474766692683,-0.3173082106250621
Premier League,Under2.5,2.00-2.40,0.12+,0.56-0.60,41.0,26.0,0.6341463414634146,2.198975609756098,0.5841562372797954,0.43478258962139144,0.284205016823849,0.6341463414634146,-0.049990104183619266,16.517999999999997,0.4028780487804877,0.6609886144358929,0.7437019575822508,-0.08271334314635792
Premier League,Under2.5,2.00-2.40,0.12+,0.60-0.65,13.0,8.0,0.6153846153846154,2.0662692307692305,0.6090206184373881,0.46286495144105155,0.2582119471500871,0.6153846153846154,-0.006363996947227335,3.4960000000000004,0.26892307692307693,0.6613849412597949,0.7115138949087397,-0.050128953648944874
Premier League,Under2.5,2.00-2.40,0.12+,0.65+,34.0,33.0,0.9705882352941176,2.1998529411764705,0.747822594573147,0.4334281269383099,0.6438971959025871,0.9705882352941176,-0.2227656407209706,38.599,1.1352647058823528,0.6987746757783263,0.8298843825981256,-0.13110970681979928
Serie A,Over2.5,1.55-1.70,0.02-0.05,0.56-0.60,1.0,1.0,1.0,1.65,0.595546553685115,0.5657894736842105,-0.017348186419560263,1.0,-0.404453446314885,0.6499999999999999,0.6499999999999999,0.5182757174487064,0.5695332245927687,-0.0512575071440623
Serie A,Over2.5,1.55-1.70,0.12+,0.65+,5.0,5.0,1.0,1.672,0.8143858668372932,0.5679037908908398,0.36152274207944285,1.0,-0.1856141331627068,3.3599999999999994,0.6719999999999999,0.2059062970158949,0.5662702872372501,-0.36036399022135523
Serie A,Over2.5,1.70-2.00,0.02-0.05,0.56-0.60,3.0,3.0,1.0,1.7733333333333334,0.5922619361449616,0.5562723843657189,0.05018224879260543,1.0,-0.4077380638550384,2.3200000000000003,0.7733333333333334,0.5238258534167649,0.5865998583437345,-0.0627740049269696
Serie A,Over2.5,1.70-2.00,0.05-0.08,0.56-0.60,5.0,5.0,1.0,1.932,0.5753007035471895,0.5071093769523312,0.11120091017024207,1.0,-0.42469929645281046,4.66,0.932,0.5530102197881812,0.6791975400822877,-0.1261873202941065
Serie A,Over2.5,1.70-2.00,0.08-0.12,0.56-0.60,2.0,2.0,1.0,1.95,0.5768428079831189,0.4925380710659899,0.12484347556708197,1.0,-0.42315719201688107,1.9,0.95,0.5505518610053706,0.7085076298268208,-0.15795576882145024
Serie A,Over2.5,1.70-2.00,0.08-0.12,0.65+,1.0,1.0,1.0,1.75,0.6553748798348008,0.5394736842105263,0.14690603971090144,1.0,-0.3446251201651992,0.75,0.75,0.4225478714428031,0.6171612735820232,-0.19461340213922013
Serie A,Over2.5,1.70-2.00,0.12+,0.60-0.65,3.0,3.0,1.0,1.9366666666666665,0.6372317408392518,0.49981903236606134,0.23395322414401307,1.0,-0.3627682591607482,2.8099999999999996,0.9366666666666665,0.45069570775920437,0.693629021975469,-0.24293331421626468
Serie A,Over2.5,1.70-2.00,0.12+,0.65+,20.0,20.0,1.0,1.8462,0.8033590087493255,0.5233157217935733,0.4834477171631608,1.0,-0.19664099125067447,16.924,0.8462,0.2214687510273179,0.6483109582926705,-0.4268422072653526
Serie A,Over2.5,1.70-2.00,<0.02,0.56-0.60,1.0,1.0,1.0,1.71,0.5732558250427247,0.5581395348837209,-0.019732539176940844,1.0,-0.42674417495727535,0.71,0.71,0.5564231958605568,0.5831462853456169,-0.02672308948506008
Serie A,Over2.5,2.00-2.40,0.05-0.08,0.56-0.60,2.0,2.0,1.0,2.025,0.562335566832469,0.4827619954849739,0.1387263518388454,1.0,-0.437664433167531,2.05,1.025,0.5756565839325392,0.7282321089629722,-0.15257552503043303
Serie A,Over2.5,2.00-2.40,0.08-0.12,0.52-0.56,18.0,18.0,1.0,2.1544444444444446,0.5489007952376308,0.4518460052922936,0.18209858043733826,1.0,-0.4510992047623692,20.779999999999998,1.1544444444444444,0.5999570855393825,0.7950837101139974,-0.19512662457461483
Serie A,Over2.5,2.00-2.40,0.08-0.12,0.56-0.60,1.0,1.0,1.0,2.02,0.5615186911362868,0.48071979434447304,0.1342677560952994,1.0,-0.43848130886371317,1.02,1.02,0.5771102174925088,0.7324707267638596,-0.1553605092713508
Serie A,Over2.5,2.00-2.40,0.12+,0.65+,18.0,18.0,1.0,2.105777777777778,0.8079748047202641,0.46080606059000995,0.6995261355061755,1.0,-0.19202519527973594,19.904,1.1057777777777777,0.21637437475048443,0.7754377008515466,-0.5590633261010622
Serie A,Over2.5,2.40-3.20,0.08-0.12,0.50-0.52,1.0,1.0,1.0,2.47,0.506955782576229,0.3870967741935484,0.2521807829632856,1.0,-0.493044217423771,1.4700000000000002,1.4700000000000002,0.679331493047895,0.9490805546971459,-0.26974906164925094
Serie A,Over2.5,2.40-3.20,0.12+,0.50-0.52,1.0,1.0,1.0,2.5,0.5192307692307693,0.375,0.29807692307692313,1.0,-0.4807692307692307,1.5,1.5,0.6554068525770982,0.9808292530117262,-0.325422400434628
Serie A,Over2.5,2.40-3.20,0.12+,0.52-0.56,1.0,1.0,1.0,2.58,0.5217487555283766,0.381294964028777,0.34611178926321173,1.0,-0.47825124447162337,1.58,1.58,0.6505691182152582,0.9641820195785699,-0.31361290136331166
Serie A,Over2.5,2.40-3.20,0.12+,0.65+,4.0,4.0,1.0,2.4625,0.7542383155850798,0.39981271988572725,0.8572687147535317,1.0,-0.2457616844149202,5.85,1.4625,0.2821280979742864,0.916980863832233,-0.6348527658579466
Serie A,Over2.5,<1.55,0.12+,0.65+,1.0,0.0,0.0,1.528,0.999999,0.6155007549068949,0.5279984719999999,0.0,0.999999,-1.0,-1.0,13.815510557935518,0.9558134533852967,12.859697104550222
Serie A,Under2.5,1.55-1.70,0.02-0.05,0.60-0.65,10.0,7.0,0.7,1.6216000000000002,0.6296296296296297,0.5881080761020707,0.021007407407407454,0.7,-0.0703703703703703,1.32,0.132,0.6218119972667641,0.6322965651700356,-0.010484567903271569
Serie A,Under2.5,1.55-1.70,0.05-0.08,0.60-0.65,11.0,6.0,0.5454545454545454,1.6728484848484846,0.6312997208513225,0.5702372150616098,0.055980519720781115,0.5454545454545454,0.08584517539677705,-0.9986666666666673,-0.09078787878787885,0.7012036436786494,0.6850743441553566,0.016129299523292784
Serie A,Under2.5,1.55-1.70,0.05-0.08,0.65+,12.0,9.0,0.75,1.5886666666666667,0.6649425782759986,0.6007583111644882,0.05636386520067865,0.75,-0.08505742172400144,2.3279999999999994,0.19399999999999995,0.5813521907917935,0.6163698701971217,-0.035017679405328295
Serie A,Under2.5,1.55-1.70,0.08-0.12,0.65+,20.0,13.0,0.65,1.6688000000000003,0.6666666666666666,0.5715434359731824,0.11253333333333344,0.65,0.016666666666666607,1.699999999999999,0.08499999999999995,0.6480666213041453,0.6599911639529348,-0.011924542648789505
Serie A,Under2.5,1.55-1.70,0.12+,0.65+,19.0,18.0,0.9473684210526315,1.6469473684210525,0.8233824945809148,0.587393212341636,0.3552250060979776,0.9473684210526315,-0.12398592647171669,10.725999999999999,0.5645263157894737,0.9243064178234334,0.5557314930876315,0.3685749247358019
Serie A,Under2.5,1.55-1.70,<0.02,0.60-0.65,3.0,0.0,0.0,1.5520000000000003,0.6296296296296297,0.6147602268345194,-0.022814814814814732,0.0,0.6296296296296297,-3.0,-1.0,0.9932517730102836,0.9538901990744396,0.03936157393584394
Serie A,Under2.5,1.70-2.00,0.02-0.05,0.52-0.56,28.0,18.0,0.6428571428571429,1.9087142857142858,0.5333539958039291,0.5030476573056523,0.01801521075719998,0.6428571428571429,-0.10950314705321385,6.34,0.22642857142857142,0.6766618817145231,0.6918509383881792,-0.01518905667365611
Serie A,Under2.5,1.70-2.00,0.05-0.08,0.52-0.56,4.0,3.0,0.75,1.991,0.5327102803738317,0.4794064195904963,0.06062616822429889,0.75,-0.21728971962616828,1.9740000000000002,0.49350000000000005,0.6625346322289571,0.7150758782661665,-0.05254124603720933
Serie A,Under2.5,1.70-2.00,0.05-0.08,0.60-0.65,2.0,2.0,1.0,1.7200000000000002,0.6296296296296297,0.5549811891660307,0.08296296296296313,1.0,-0.37037037037037035,1.4400000000000002,0.7200000000000001,0.46262352194811296,0.5888214015506839,-0.1261978796025709
Serie A,Under2.5,1.70-2.00,0.08-0.12,0.60-0.65,13.0,12.0,0.9230769230769231,1.8336923076923077,0.6287679723660831,0.528225553642142,0.15257958527453613,0.9230769230769231,-0.29430895071084007,9.012,0.6932307692307693,0.5049283555807556,0.6459500761063848,-0.14102172052562922
Serie A,Under2.5,1.70-2.00,0.08-0.12,0.65+,3.0,2.0,0.6666666666666666,1.7246666666666666,0.6666666666666666,0.552965306525784,0.14977777777777793,0.6666666666666666,0.0,0.45599999999999996,0.152,0.6365141682948128,0.6647740310928886,-0.028259862798075797
Serie A,Under2.5,1.70-2.00,0.12+,0.60-0.65,9.0,8.0,0.8888888888888888,1.9206666666666667,0.6254379374303936,0.49956328525601357,0.2011319477322661,0.8888888888888888,-0.2634509514584953,6.374,0.7082222222222222,0.5283070841756582,0.6939917446849857,-0.1656846605093275
Serie A,Under2.5,1.70-2.00,0.12+,0.65+,73.0,62.0,0.8493150684931506,1.8311301369863011,0.7612174434630308,0.5318881265480514,0.39207095021889,0.8493150684931506,-0.08809762503011986,40.495,0.5547260273972603,0.5616118884804577,0.6463565618961759,-0.08474467341571812
Serie A,Under2.5,1.70-2.00,<0.02,0.52-0.56,33.0,21.0,0.6363636363636364,1.821787878787879,0.5332564631630051,0.5252291125891996,-0.028526459521786705,0.6363636363636364,-0.10310717320063123,5.269000000000001,0.1596666666666667,0.6771334686279383,0.6803862843671975,-0.003252815739259174
Serie A,Under2.5,2.00-2.40,0.05-0.08,0.52-0.56,15.0,7.0,0.4666666666666667,2.0601,0.5331108144192255,0.46408888699186407,0.09825033377837103,0.4666666666666667,0.0664441477525588,-0.6805000000000003,-0.04536666666666669,0.6997143776524746,0.6851494087532081,0.014564968899266506
Serie A,Under2.5,2.00-2.40,0.08-0.12,0.52-0.56,19.0,7.0,0.3684210526315789,2.1809736842105263,0.5346943583060503,0.4381503913696136,0.1659210648355084,0.3684210526315789,0.16627330567447135,-3.6955000000000005,-0.19450000000000003,0.7159445458542557,0.6699053703305776,0.04603917552367809
Serie A,Under2.5,2.00-2.40,0.12+,0.52-0.56,2.0,0.0,0.0,2.372,0.5463551401869159,0.4013253234632707,0.29628186915887844,0.0,0.5463551401869159,-2.0,-1.0,0.7908931905517952,0.5130620704118012,0.277831120139994
Serie A,Under2.5,2.00-2.40,0.12+,0.56-0.60,1.0,1.0,1.0,2.3,0.5911442708969117,0.42786069651741293,0.35963182306289676,1.0,-0.4088557291030883,1.2999999999999998,1.2999999999999998,0.5256951781740722,0.8489576118055681,-0.32326243363149587
Serie A,Under2.5,2.00-2.40,0.12+,0.60-0.65,10.0,6.0,0.6,2.11795,0.6225557818059568,0.4566342716740285,0.31847971795894486,0.6,0.022555781805956854,2.6880000000000006,0.26880000000000004,0.6863311058992106,0.7058161593522679,-0.01948505345305729
Serie A,Under2.5,2.00-2.40,0.12+,0.65+,18.0,18.0,1.0,2.1125833333333337,0.7264273854533846,0.4604011062308852,0.535215262549852,1.0,-0.2735726145466154,20.0265,1.1125833333333333,0.32128001723989663,0.7765171998245853,-0.4552371825846887
Serie A,Under2.5,2.40-3.20,0.12+,0.52-0.56,2.0,0.0,0.0,2.4827500000000002,0.5327102803738317,0.37674153338122784,0.3225864485981307,0.0,0.5327102803738317,-2.0,-1.0,0.76080582903376,0.47279397222828684,0.2880118568054732
Serie A,Under2.5,2.40-3.20,0.12+,0.56-0.60,2.0,2.0,1.0,2.435,0.5773219180107116,0.39330479027053855,0.40569752271175386,1.0,-0.42267808198928836,2.87,1.435,0.5493993737634768,0.9337649284262424,-0.38436555466276556
Serie A,Under2.5,2.40-3.20,0.12+,0.65+,6.0,6.0,1.0,2.4566666666666666,0.718566385416211,0.39267264494537774,0.7650047606049162,1.0,-0.281433614583789,8.740000000000002,1.456666666666667,0.3306535793681619,0.9355526598328273,-0.6048990804646655
Serie A,Under2.5,<1.55,0.05-0.08,0.65+,1.0,1.0,1.0,1.55,0.6630379748344422,0.6075949367088608,0.02770886099338532,1.0,-0.33696202516555784,0.55,0.55,0.4109230131598701,0.4982468415591305,-0.0873238283992604
Serie A,Under2.5,<1.55,0.08-0.12,0.65+,1.0,1.0,1.0,1.5100000000000002,0.75,0.6311675622862725,0.13250000000000028,1.0,-0.25,0.5100000000000002,0.5100000000000002,0.2876820724517809,0.4601839013187426,-0.1725018288669617
Serie A,Under2.5,<1.55,0.12+,0.65+,4.0,4.0,1.0,1.5274999999999999,0.8213607285587199,0.6195786621696048,0.2547211180962316,1.0,-0.1786392714412801,2.1100000000000003,0.5275000000000001,0.19691944998427385,0.47890503677330176,-0.2819855867890279
