league,outcome,odds_bucket,edge_bucket,draw_risk_bucket,n,model_logloss,market_logloss,model_minus_market_logloss,avg_p_model,actual_win_rate,avg_p_market,calibration_gap,avg_edge,avg_ev,avg_odds,roi,profit,hit_rate,clv,status
140,Away,4.00+,0.02-0.05,0.22-0.26,4,0.14238796032942427,0.1088049702411575,0.033582990088266776,0.13208941607283137,0.0,0.1024851653466932,0.13208941607283137,0.029604250726138186,0.27124058962898634,10.305,-1.0,-4.0,0.0,,BLOCKED
140,Draw,3.20-4.00,0.02-0.05,0.26-0.30,4,0.32248499426458127,0.28287022927695443,0.03961476498762684,0.2755921810437902,0.0,0.24635367574474235,0.2755921810437902,0.029238505299047847,0.06344622700162511,3.8605,-1.0,-4.0,0.0,,BLOCKED
140,Home,3.20-4.00,0.05-0.08,0.30-0.34,4,0.4425240194234208,0.3434288327883511,0.09909518663506967,0.35754604077845115,0.0,0.29065888500897213,0.35754604077845115,0.06688715576947898,0.17068347267958667,3.2744999999999997,-1.0,-4.0,0.0,,BLOCKED
39,Away,4.00+,-0.02-0.02,0.34+,4,0.1951322512314675,0.20967871155707277,-0.014546460325605276,0.17688653699573068,0.0,0.18880661529535908,0.17688653699573068,-0.011920078299628385,-0.10406083981500103,5.165,-1.0,-4.0,0.0,,BLOCKED
39,Draw,3.20-4.00,0.02-0.05,0.30-0.34,4,0.319465595864251,0.2865542816074509,0.032911314256800106,0.27344292466340125,0.0,0.24913265435260734,0.27344292466340125,0.024310270310793886,0.04638912112018606,3.8274999999999997,-1.0,-4.0,0.0,,BLOCKED
39,Draw,4.00+,-0.02-0.02,0.34+,4,0.25251817414024647,0.25713047172886444,-0.004612297588617975,0.22282663636666256,0.0,0.22659803899455733,0.22282663636666256,-0.003771402627894757,-0.06059491250725288,4.2445,-1.0,-4.0,0.0,,BLOCKED
61,Away,4.00+,-0.02-0.02,0.22-0.26,4,0.12919436216083557,0.14119127793132807,-0.0119969157704925,0.12096480831663245,0.0,0.13159158538667565,0.12096480831663245,-0.010626777070043194,-0.13413031419220667,7.266500000000001,-1.0,-4.0,0.0,,BLOCKED
61,Away,4.00+,-0.02-0.02,<=0.22,4,0.06653083730454257,0.07325990181559794,-0.0067290645110553715,0.06414454893277985,0.0,0.07036945235527066,0.06414454893277985,-0.006224903422490815,-0.13521347241141357,15.4775,-1.0,-4.0,0.0,,BLOCKED
61,Draw,3.20-4.00,0.08-0.12,0.34+,4,0.42676790662253705,0.2896258261553198,0.13714208046721726,0.34726156122232693,0.0,0.2514185906375597,0.34726156122232693,0.09584297058476719,0.31080312394435894,3.777571428571429,-1.0,-4.0,0.0,,BLOCKED
61,Draw,4.00+,0.08-0.12,<=0.22,4,0.29514224316501997,0.16312700539490432,0.13201523777011565,0.2554830438006691,0.0,0.15039534170188407,0.2554830438006691,0.10508770209878501,0.6229314756714024,6.373000000000001,-1.0,-4.0,0.0,,BLOCKED
61,Home,4.00+,<-0.02,0.22-0.26,4,0.06563012986927876,0.12046887108856567,-0.05483874121928692,0.06324781899411205,0.0,0.11338562966582277,0.06324781899411205,-0.05013781067171073,-0.4852376034591106,8.488,-1.0,-4.0,0.0,,BLOCKED
78,Away,2.40-3.20,<-0.02,0.26-0.30,4,0.25885053990216983,0.3880962864116533,-0.12924574650948345,0.2268334648243875,0.0,0.32144619685042775,0.2268334648243875,-0.09461273202604026,-0.32864194482699216,2.9830000000000005,-1.0,-4.0,0.0,,BLOCKED
78,Draw,4.00+,0.02-0.05,0.34+,4,0.31150062914621157,0.2641946458753985,0.04730598327081309,0.2675413891969849,0.0,0.23216816629683848,0.2675413891969849,0.03537322290014637,0.08875970284808377,4.0725,-1.0,-4.0,0.0,,BLOCKED
78,Draw,4.00+,0.08-0.12,<=0.22,4,0.21951639665398978,0.10043518041132307,0.11908121624266671,0.19642834067419757,0.0,0.09470030580106031,0.19642834067419757,0.10172803487313725,1.18094421784915,11.82,-1.0,-4.0,0.0,,BLOCKED
78,Home,2.00-2.40,0.12+,0.26-0.30,4,0.9369196918527577,0.6105599877023536,0.32635970415040405,0.6063281358363498,0.0,0.4564736151095017,0.6063281358363498,0.14985452072684813,0.27616731452883864,2.1100000000000003,-1.0,-4.0,0.0,,BLOCKED
78,Home,3.20-4.00,0.08-0.12,0.30-0.34,4,0.4887322876056497,0.3357613599054919,0.1529709277001578,0.3862914952879264,0.0,0.2851046649525867,0.3862914952879264,0.10118683033533966,0.2892379533825669,3.3435000000000006,-1.0,-4.0,0.0,,BLOCKED
135,Away,4.00+,0.05-0.08,0.34+,3,0.32452218515723985,0.24307716970696647,0.08144501545027338,0.2770118679428411,0.0,0.21564298058626807,0.2770118679428411,0.06136888735657301,0.22368439768502424,4.4319999999999995,-1.0,-3.0,0.0,,BLOCKED
135,Draw,3.20-4.00,0.05-0.08,0.26-0.30,3,0.3822497409758721,0.2936993076548365,0.08855043332103563,0.3175989764646859,0.0,0.25447395864938765,0.3175989764646859,0.06312501781529826,0.20338189924177538,3.7893333333333334,-1.0,-3.0,0.0,,BLOCKED
135,Home,1.70-2.00,-0.02-0.02,0.26-0.30,3,0.7966714220147209,0.7975703359966749,-0.0008989139819540748,0.5491233489582957,0.0,0.5494228292385034,0.5491233489582957,-0.0002994802802075795,-0.03950889311154693,1.7493333333333334,-1.0,-3.0,0.0,,BLOCKED
135,Home,1.70-2.00,0.08-0.12,0.26-0.30,3,1.029554844424858,0.7638104211445476,0.26574442328031034,0.6421564566711533,0.0,0.5334065542611613,0.6421564566711533,0.10874990240999184,0.14626140134888335,1.7880000000000003,-1.0,-3.0,0.0,,BLOCKED
140,Away,2.40-3.20,0.05-0.08,0.34+,3,0.4884785278851269,0.3918074776710679,0.09667105021405903,0.38596317419630166,0.0,0.32388996503528883,0.38596317419630166,0.06207320916101283,0.1345468265659179,2.951333333333333,-1.0,-3.0,0.0,,BLOCKED
140,Away,3.20-4.00,0.08-0.12,0.34+,3,0.46359903877031644,0.32349011870365646,0.14010892006665998,0.37019518407652513,0.0,0.27600117674716923,0.37019518407652513,0.09419400732935594,0.28811251000848154,3.5079999999999996,-1.0,-3.0,0.0,,BLOCKED
140,Away,4.00+,-0.02-0.02,0.26-0.30,3,0.16215319290741706,0.17151692940989763,-0.009363736502480569,0.14896313694667118,0.0,0.15697847889881344,0.14896313694667118,-0.008015341952142272,-0.09559962201213312,6.442666666666667,-1.0,-3.0,0.0,,BLOCKED
140,Draw,4.00+,-0.02-0.02,<=0.22,3,0.1160078464432513,0.11489807790737087,0.0011097685358804205,0.10937654904514027,0.0,0.10850037874131709,0.10937654904514027,0.0008761703038231797,-0.04109749101006984,8.86,-1.0,-3.0,0.0,,BLOCKED
140,Home,3.20-4.00,-0.02-0.02,0.30-0.34,3,0.284549918728736,0.2864606110985984,-0.00191069236986241,0.24750986582299772,0.0,0.24908219120160344,0.24750986582299772,-0.0015723253786056972,-0.05792175965368155,3.806666666666666,-1.0,-3.0,0.0,,BLOCKED
39,Away,1.70-2.00,0.05-0.08,0.30-0.34,3,0.8203564665871057,0.6732312825629724,0.14712518402413333,0.5595845012243618,0.0,0.48990493053913226,0.5595845012243618,0.06967957068522955,0.07026026960174787,1.9126666666666665,-1.0,-3.0,0.0,,BLOCKED
39,Draw,4.00+,0.02-0.05,0.22-0.26,3,0.24775900909468676,0.20882587148232704,0.038933137612359725,0.21941966117314002,0.0,0.1884498093848217,0.21941966117314002,0.030969851788318275,0.09998617341934235,5.014,-1.0,-3.0,0.0,,BLOCKED
39,Home,4.00+,-0.02-0.02,0.30-0.34,3,0.2533781383622655,0.24215861779162343,0.0112195205706421,0.22343082978121453,0.0,0.21481553390550231,0.22343082978121453,0.008615295875712192,-0.020817292796911174,4.4273333333333325,-1.0,-3.0,0.0,,BLOCKED
61,Away,2.40-3.20,0.02-0.05,0.30-0.34,3,0.4533862444479381,0.41655106089566457,0.036835183552273554,0.36434878585570174,0.0,0.3404622549778576,0.36434878585570174,0.02388653087784411,0.019756304947785058,2.804,-1.0,-3.0,0.0,,BLOCKED
61,Away,2.40-3.20,0.08-0.12,0.34+,3,0.6165020056259549,0.43720202770508304,0.17929997792087188,0.45981532599730807,0.0,0.3540324627665948,0.45981532599730807,0.1057828632307133,0.23768299061877704,2.6946666666666665,-1.0,-3.0,0.0,,BLOCKED
61,Away,2.40-3.20,<-0.02,0.30-0.34,3,0.36420103252313857,0.47589881783493926,-0.11169778531180069,0.30491770121437206,0.0,0.3785898438938451,0.30491770121437206,-0.07367214267947304,-0.23769518258795763,2.502666666666667,-1.0,-3.0,0.0,,BLOCKED
61,Away,4.00+,<-0.02,0.30-0.34,3,0.14525309395139988,0.24900977756043977,-0.10375668360903989,0.1349843078425009,0.0,0.2203450752735805,0.1349843078425009,-0.0853607674310796,-0.41491508064358484,4.307142857142857,-1.0,-3.0,0.0,,BLOCKED
61,Draw,2.40-3.20,-0.02-0.02,0.30-0.34,3,0.36624589974263033,0.35772769207301075,0.008518207669619582,0.3066415655070811,0.0,0.30073219507249954,0.3066415655070811,0.005909370434581525,-0.033883622158390615,3.15,-1.0,-3.0,0.0,,BLOCKED
61,Draw,4.00+,0.02-0.05,0.22-0.26,3,0.2614079079932236,0.21882061825619503,0.04258728973702858,0.2297739680340849,0.0,0.1964262801344356,0.2297739680340849,0.03334768789964932,0.10593708429917952,4.843333333333333,-1.0,-3.0,0.0,,BLOCKED
61,Home,1.70-2.00,-0.02-0.02,0.26-0.30,3,0.7959775792827797,0.7779503138399928,0.018027265442786877,0.5486696792168902,0.0,0.5405028871803577,0.5486696792168902,0.008166792036532589,-0.03394553835289501,1.7613333333333336,-1.0,-3.0,0.0,,BLOCKED
61,Home,2.40-3.20,0.02-0.05,0.34+,3,0.44302293887345306,0.3982537995926532,0.04476913928079984,0.3577178847512423,0.0,0.32829390944212616,0.3577178847512423,0.029423975309116075,0.03144267947710996,2.89,-1.0,-3.0,0.0,,BLOCKED
78,Away,2.40-3.20,0.05-0.08,0.34+,3,0.4776002039033074,0.38007255830526016,0.09752764559804722,0.3794131280579363,0.0,0.316041835125398,0.3794131280579363,0.06337129293253828,0.13895795178171308,3.0086666666666666,-1.0,-3.0,0.0,,BLOCKED
78,Away,2.40-3.20,0.12+,0.26-0.30,3,0.8543387333775883,0.4650661358515789,0.38927259752600935,0.5712040339169561,0.0,0.37154604619941983,0.5712040339169561,0.19965798771753618,0.48882345260187926,2.6093333333333333,-1.0,-3.0,0.0,,BLOCKED
78,Home,2.40-3.20,0.08-0.12,0.30-0.34,3,0.5906976012802155,0.44662776135648724,0.1440698399237283,0.44544284119192534,0.0,0.3594216727533546,0.44544284119192534,0.08602116843857066,0.19555058067653527,2.7006666666666668,-1.0,-3.0,0.0,,BLOCKED
78,Home,3.20-4.00,0.05-0.08,0.30-0.34,3,0.4143813499062161,0.31941660949315026,0.09496474041306585,0.3391741677489495,0.0,0.27336723456762774,0.3391741677489495,0.06580693318132175,0.19097929236236086,3.513333333333333,-1.0,-3.0,0.0,,BLOCKED
78,Home,3.20-4.00,<-0.02,0.30-0.34,3,0.2676643177511431,0.3413403787374231,-0.07367606098628005,0.2347654317587725,0.0,0.289178713649291,0.2347654317587725,-0.0544132818905185,-0.23028815467511551,3.278,-1.0,-3.0,0.0,,BLOCKED
78,Home,4.00+,0.05-0.08,0.26-0.30,3,0.28031165543062536,0.20909527243579962,0.07121638299482574,0.24339524781655855,0.0,0.18785915541290232,0.24339524781655855,0.05553609240365625,0.23651173981846205,5.28,-1.0,-3.0,0.0,,BLOCKED
135,Away,4.00+,0.02-0.05,0.30-0.34,2,0.25742094210525573,0.2162980880000094,0.041122854105246326,0.22692537117756506,0.0,0.1944916205103662,0.22692537117756506,0.03243375066719886,0.10665696885920006,4.872999999999999,-1.0,-2.0,0.0,,BLOCKED
135,Draw,4.00+,0.05-0.08,0.22-0.26,2,0.27812552592925555,0.194027732793486,0.08409779313576954,0.2427881274036408,0.0,0.1763479456745943,0.2427881274036408,0.0664401817290465,0.3405241990752982,5.525,-1.0,-2.0,0.0,,BLOCKED
135,Draw,4.00+,0.08-0.12,0.26-0.30,2,0.3840535333568361,0.26378392893801295,0.12026960441882317,0.31883919862961874,0.0,0.23176052185938184,0.31883919862961874,0.08707867677023694,0.34224992412032973,4.215,-1.0,-2.0,0.0,,BLOCKED
135,Home,2.40-3.20,0.05-0.08,0.34+,2,0.544313855996245,0.45036161983754996,0.09395223615869508,0.419663397228732,0.0,0.36258565390578057,0.419663397228732,0.05707774332295143,0.09580036754097143,2.612,-1.0,-2.0,0.0,,BLOCKED
140,Away,1.70-2.00,0.05-0.08,0.30-0.34,2,0.9143963538676089,0.7506053359346642,0.1637910179329447,0.5987059273976628,0.0,0.5276938630582474,0.5987059273976628,0.07101206433941543,0.07597346641147595,1.799,-1.0,-2.0,0.0,,BLOCKED
140,Away,3.20-4.00,0.02-0.05,0.30-0.34,2,0.33935996151692754,0.2956670781389821,0.04369288337794547,0.28775993150144297,0.0,0.2559496924837863,0.28775993150144297,0.03181023901765667,0.06925019404168864,3.7140000000000004,-1.0,-2.0,0.0,,BLOCKED
140,Away,3.20-4.00,0.05-0.08,0.34+,2,0.42539158385540576,0.32084204685639894,0.10454953699900682,0.346480155674416,0.0,0.27446193750593917,0.346480155674416,0.07201821816847681,0.2008946118910686,3.466,-1.0,-2.0,0.0,,BLOCKED
140,Away,4.00+,0.02-0.05,0.34+,2,0.29432392106544214,0.24470448173937717,0.04961943932606497,0.25488990989569366,0.0,0.21702627781368516,0.25488990989569366,0.037863632082008505,0.11603282605028786,4.385,-1.0,-2.0,0.0,,BLOCKED
140,Away,4.00+,0.02-0.05,<=0.22,2,0.0856357478983753,0.05632372301410557,0.029312024884269733,0.08206308837144999,0.0,0.05471980221634639,0.08206308837144999,0.02734328615510359,0.4653659082749684,18.0,-1.0,-2.0,0.0,,BLOCKED
140,Draw,4.00+,0.08-0.12,0.22-0.26,2,0.2798390092851733,0.16772771805751233,0.11211129122766098,0.24408482451861374,0.0,0.15437434751148543,0.24408482451861374,0.08971047700712831,0.4997779100299251,6.15,-1.0,-2.0,0.0,,BLOCKED
140,Home,1.70-2.00,0.08-0.12,0.30-0.34,2,1.0189084989795414,0.7781210248341413,0.24078747414540014,0.638991932596523,0.0,0.5407316935318948,0.638991932596523,0.09826023906462822,0.16296531732567188,1.82,-1.0,-2.0,0.0,,BLOCKED
140,Home,3.20-4.00,<-0.02,0.26-0.30,2,0.1725415361671162,0.3050292022172886,-0.13248766605017237,0.1582002882862778,0.0,0.26260543012440196,0.1582002882862778,-0.10440514183812415,-0.41582491273567174,3.652,-1.0,-2.0,0.0,,BLOCKED
39,Away,1.70-2.00,0.05-0.08,0.26-0.30,2,0.9277719569126299,0.7727074969625367,0.15506445995009321,0.6041658897427928,0.0,0.5381847073085174,0.6041658897427928,0.06598118243427548,0.06836010163115136,1.7690000000000001,-1.0,-2.0,0.0,,BLOCKED
39,Draw,3.20-4.00,0.02-0.05,0.34+,2,0.3275250636621869,0.2966321324542116,0.030892931207975316,0.2792874319557612,0.0,0.2566701975886232,0.2792874319557612,0.022617234367138056,0.03233372046660499,3.697,-1.0,-2.0,0.0,,BLOCKED
39,Home,2.00-2.40,0.12+,0.30-0.34,2,0.8266952609841816,0.5759411392736056,0.250754121710576,0.561040082476768,0.0,0.4368790448461846,0.561040082476768,0.12416103763058334,0.21852356281669605,2.1820000000000004,-1.0,-2.0,0.0,,BLOCKED
39,Home,4.00+,-0.02-0.02,<=0.22,2,0.06254311669817059,0.07492074107368044,-0.01237762437550985,0.06062200857740397,0.0,0.07218297272861078,0.06062200857740397,-0.011560964151206811,-0.21191388849374837,13.0,-1.0,-2.0,0.0,,BLOCKED
61,Away,1.55-1.70,-0.02-0.02,0.26-0.30,2,0.8823337815152912,0.8779893314591094,0.004344450056181781,0.5859338907476221,0.0,0.584379922329196,0.5859338907476221,0.0015539684184261993,-0.04835702852074397,1.624,-1.0,-2.0,0.0,,BLOCKED
61,Away,1.70-2.00,0.12+,0.30-0.34,2,1.0332252050896367,0.6907254761806556,0.34249972890898106,0.6435868021494213,0.0,0.4987188580279117,0.6435868021494213,0.14486794412150958,0.2196038796012234,1.8960000000000001,-1.0,-2.0,0.0,,BLOCKED
61,Away,3.20-4.00,-0.02-0.02,0.30-0.34,2,0.2860362045808837,0.2950868107859216,-0.009050606205037892,0.24826252837780155,0.0,0.2553683663671489,0.24826252837780155,-0.007105837989347372,-0.07930259584379928,3.737,-1.0,-2.0,0.0,,BLOCKED
61,Away,4.00+,-0.02-0.02,0.34+,2,0.2668489003418304,0.2540187359775673,0.012830164364263097,0.23398683795614544,0.0,0.2242599237519766,0.23398683795614544,0.009726914204168838,-0.010441301100915235,4.243428571428572,-1.0,-2.0,0.0,,BLOCKED
61,Away,4.00+,0.02-0.05,0.22-0.26,2,0.1433977434909171,0.11518073827178722,0.028217005219129884,0.1335824861672416,0.0,0.10876326490829862,0.1335824861672416,0.02481922125894298,0.1718265604132596,8.79,-1.0,-2.0,0.0,,BLOCKED
61,Away,4.00+,0.02-0.05,0.30-0.34,2,0.26775414178164963,0.2280087814040399,0.03974536037760973,0.23487608939284926,0.0,0.20372777805237544,0.23487608939284926,0.031148311340473814,0.09778805039624483,4.684000000000001,-1.0,-2.0,0.0,,BLOCKED
61,Away,4.00+,0.05-0.08,0.26-0.30,2,0.25988193035796786,0.18132973201301322,0.07855219834495464,0.2282190374596237,0.0,0.1655177266760794,0.2282190374596237,0.06270131078354434,0.31427111813834785,5.868,-1.0,-2.0,0.0,,BLOCKED
61,Draw,4.00+,-0.02-0.02,0.22-0.26,2,0.2506532813917711,0.2601577027287767,-0.009504421337005575,0.2216976558208369,0.0,0.2290447252926927,0.2216976558208369,-0.007347069471855816,-0.0821978272521241,4.1419999999999995,-1.0,-2.0,0.0,,BLOCKED
61,Home,2.00-2.40,0.08-0.12,0.30-0.34,2,0.8185180143776318,0.6085101541048419,0.21000786027278995,0.558864805688611,0.0,0.45576841520819794,0.558864805688611,0.10309639048041302,0.16501319722940633,2.085,-1.0,-2.0,0.0,,BLOCKED
61,Home,3.20-4.00,<-0.02,0.26-0.30,2,0.18543902500094717,0.2755726103590617,-0.09013358535811455,0.16833608097111025,0.0,0.24085291711485052,0.16833608097111025,-0.07251683614374026,-0.3404546342113835,3.932,-1.0,-2.0,0.0,,BLOCKED
61,Home,3.20-4.00,<-0.02,0.34+,2,0.24331874409599763,0.3075660405163602,-0.06424729642036259,0.21500858225076402,0.0,0.264664994454985,0.21500858225076402,-0.04965641220422097,-0.23328282979009934,3.601,-1.0,-2.0,0.0,,BLOCKED
61,Home,4.00+,-0.02-0.02,0.30-0.34,2,0.23668617176992757,0.24519648053688858,-0.008510308766961017,0.21072907545365932,0.0,0.2173838119950855,0.21072907545365932,-0.006654736541426176,-0.07971110549194177,4.372999999999999,-1.0,-2.0,0.0,,BLOCKED
61,Home,4.00+,0.02-0.05,0.22-0.26,2,0.1376299031246675,0.1077085562251805,0.029921346899487,0.12838401258680143,0.0,0.10202487869271112,0.12838401258680143,0.0263591338940903,0.18867515044174388,9.420833333333334,-1.0,-2.0,0.0,,BLOCKED
78,Away,1.70-2.00,0.08-0.12,0.26-0.30,2,0.924657669557037,0.7099333591791389,0.21472431037789808,0.6029789690175034,0.0,0.5083144131074113,0.6029789690175034,0.09466455591009204,0.12750363873018855,1.87,-1.0,-2.0,0.0,,BLOCKED
78,Away,3.20-4.00,0.05-0.08,0.34+,2,0.38089383217037576,0.30868255341709633,0.07221127875327943,0.31668023724247596,0.0,0.2655143045055618,0.31668023724247596,0.05116593273691411,0.13275674745140764,3.581,-1.0,-2.0,0.0,,BLOCKED
78,Away,4.00+,-0.02-0.02,0.22-0.26,2,0.16813028615510728,0.1785606498188423,-0.01043036366373501,0.15424047801162719,0.0,0.16299037313668308,0.15424047801162719,-0.008749895125055904,-0.08613311552410313,6.162000000000001,-1.0,-2.0,0.0,,BLOCKED
78,Away,4.00+,-0.02-0.02,0.34+,2,0.2603335896276597,0.25620176971446185,0.004131819913197832,0.22915345939286738,0.0,0.22597547706043555,0.22915345939286738,0.003177982332431828,-0.036222006135481155,4.212,-1.0,-2.0,0.0,,BLOCKED
78,Draw,2.40-3.20,<-0.02,0.34+,2,0.3285517389886269,0.3671110710801062,-0.038559332091479326,0.2800281066383359,0.0,0.307237214211167,0.2800281066383359,-0.02720910757283118,-0.11932656391837487,3.145,-1.0,-2.0,0.0,,BLOCKED
78,Draw,4.00+,0.12+,<=0.22,2,0.24528158890633966,0.09832530803839573,0.14695628086794393,0.21750788341807775,0.0,0.09364377015418116,0.21750788341807775,0.12386411326389657,1.2178750375953782,10.2,-1.0,-2.0,0.0,,BLOCKED
78,Home,2.00-2.40,0.05-0.08,0.26-0.30,2,0.6662831171532233,0.5501272474727181,0.11615586968050517,0.48635727002201357,0.0,0.42312032965972346,0.48635727002201357,0.06323694036229013,0.09192089838497597,2.245,-1.0,-2.0,0.0,,BLOCKED
78,Home,3.20-4.00,-0.02-0.02,0.34+,2,0.34699267482910445,0.34601850993223193,0.0009741648968725203,0.29311747087255147,0.0,0.29248722606275246,0.29311747087255147,0.0006302448097990632,-0.047872746551375356,3.25,-1.0,-2.0,0.0,,BLOCKED
78,Home,3.20-4.00,0.02-0.05,0.30-0.34,2,0.3661548511227771,0.3020331839083413,0.06412166721443585,0.30642572776893523,0.0,0.26046619974423474,0.30642572776893523,0.04595952802470049,0.11626045787510397,3.6559999999999997,-1.0,-2.0,0.0,,BLOCKED
78,Home,3.20-4.00,0.08-0.12,0.26-0.30,2,0.4927320438302668,0.3457792743176047,0.14695276951266212,0.3890343339080422,0.0,0.29232442773022393,0.3890343339080422,0.09670990617781827,0.25904533566340693,3.2359999999999998,-1.0,-2.0,0.0,,BLOCKED
78,Home,4.00+,<-0.02,0.22-0.26,2,0.18060734147093988,0.2239301717342411,-0.04332283026330122,0.16523594269659997,0.0,0.20052297386158147,0.16523594269659997,-0.0352870311649815,-0.22377599870278314,4.7,-1.0,-2.0,0.0,,BLOCKED
135,Away,1.55-1.70,0.05-0.08,0.30-0.34,1,1.0098293098576332,0.827949851907856,0.18187945794977722,0.6357188465329163,0.0,0.5630558310585242,0.6357188465329163,0.07266301547439213,0.07055053756143104,1.684,-1.0,-1.0,0.0,,BLOCKED
135,Away,1.70-2.00,0.12+,0.30-0.34,1,1.1285427097389955,0.7905269953711505,0.33801571436784505,0.6764956471804585,0.0,0.5463943158132245,0.6764956471804585,0.130101331367234,0.173043452210915,1.734,-1.0,-1.0,0.0,,BLOCKED
135,Away,2.40-3.20,0.05-0.08,0.34+,1,0.48290892274424635,0.39522296569810744,0.08768595704613891,0.3830139857923325,0.0,0.32647015154706455,0.3830139857923325,0.05654383424526793,0.10997453082617947,2.8979999999999997,-1.0,-1.0,0.0,,BLOCKED
135,Away,2.40-3.20,0.12+,0.34+,1,0.6664611889583312,0.4323923584999523,0.2340688304583789,0.48647737435511174,0.0,0.3510452961672474,0.48647737435511174,0.13543207818786435,0.3310020962355855,2.7359999999999998,-1.0,-1.0,0.0,,BLOCKED
135,Away,4.00+,0.02-0.05,0.22-0.26,1,0.12596448548231165,0.0811075570979769,0.04485692838433475,0.11835384253452498,0.0,0.07790549169859515,0.11835384253452498,0.04044835083592983,0.4202461104142998,12.0,-1.0,-1.0,0.0,,BLOCKED
135,Away,4.00+,0.12+,0.30-0.34,1,0.4347191430124098,0.2417355855470544,0.19298355746535542,0.35255351858667816,0.0,0.21473621480243008,0.35255351858667816,0.13781730378424809,0.5688631577107179,4.45,-1.0,-1.0,0.0,,BLOCKED
135,Draw,3.20-4.00,0.08-0.12,0.34+,1,0.4399136672115881,0.3178872586911792,0.12202640852040891,0.35590797505660404,0.0,0.2723151760704282,0.35590797505660404,0.08359279898617583,0.28838686970490657,3.62,-1.0,-1.0,0.0,,BLOCKED
135,Draw,4.00+,0.05-0.08,0.34+,1,0.3558653837583898,0.26906450260980896,0.08680088114858081,0.29943307842615713,0.0,0.23590603199645033,0.29943307842615713,0.0635270464297068,0.2486359370370752,4.17,-1.0,-1.0,0.0,,BLOCKED
135,Draw,4.00+,0.05-0.08,<=0.22,1,0.2030754108827497,0.13314432081787067,0.06993109006487902,0.18378331251619756,0.0,0.12466124661246612,0.18378331251619756,0.05912206590373144,0.3783748438714818,7.5,-1.0,-1.0,0.0,,BLOCKED
135,Home,1.70-2.00,0.02-0.05,0.26-0.30,1,0.8804729249123603,0.7839934126612568,0.09647951225110352,0.5854132031131329,0.0,0.5434209427456782,0.5854132031131329,0.04199226036745474,0.042035501541376696,1.78,-1.0,-1.0,0.0,,BLOCKED
135,Home,1.70-2.00,0.05-0.08,0.34+,1,0.8704400974718113,0.6996223002540273,0.170817797217784,0.5812327897034678,0.0,0.5032271006403256,0.5812327897034678,0.0780056890631422,0.13921626781879692,1.96,-1.0,-1.0,0.0,,BLOCKED
135,Home,2.00-2.40,0.05-0.08,0.30-0.34,1,0.7239097336289971,0.5926595363469189,0.1312501972820782,0.5151471002961658,0.0,0.4471450101486443,0.5151471002961658,0.06800209014752157,0.09211185262787147,2.1199999999999997,-1.0,-1.0,0.0,,BLOCKED
135,Home,2.00-2.40,0.08-0.12,0.30-0.34,1,0.798463025620274,0.5661976000957697,0.23226542552450435,0.5499798977821404,0.0,0.4323201139871764,0.5499798977821404,0.117659783794964,0.23195497103199458,2.24,-1.0,-1.0,0.0,,BLOCKED
135,Home,2.40-3.20,0.12+,0.34+,1,0.6841787118521442,0.4280923391830231,0.2560863726691211,0.49549559703960894,0.0,0.3482487701560382,0.49549559703960894,0.14724682688357071,0.4022525396220933,2.83,-1.0,-1.0,0.0,,BLOCKED
135,Home,4.00+,0.02-0.05,0.22-0.26,1,0.11316627491167634,0.08701137698962981,0.026154897922046533,0.10699783608517038,0.0,0.08333333333333334,0.10699783608517038,0.02366450275183704,0.17697619693687416,11.0,-1.0,-1.0,0.0,,BLOCKED
135,Home,4.00+,0.02-0.05,<=0.22,1,0.10175273596663587,0.05778828996584337,0.043964446000792495,0.09674713399426654,0.0,0.056150251251372775,0.09674713399426654,0.04059688274289377,0.6930748448996644,17.5,-1.0,-1.0,0.0,,BLOCKED
135,Home,4.00+,0.05-0.08,0.34+,1,0.2733407805804355,0.19388870948085885,0.07945207109957664,0.23916653382463188,0.0,0.1762504253147329,0.23916653382463188,0.06291610850989898,0.2914992826530123,5.4,-1.0,-1.0,0.0,,BLOCKED
140,Away,1.70-2.00,0.08-0.12,0.26-0.30,1,1.079546825217006,0.7872197364439202,0.2923270887730858,0.6602505433502305,0.0,0.544891640866873,0.6602505433502305,0.11535890248335745,0.15543845086290342,1.75,-1.0,-1.0,0.0,,BLOCKED
140,Away,2.00-2.40,0.02-0.05,0.34+,1,0.5636964257401449,0.5082801388909454,0.055416286849199525,0.4308984704660532,0.0,0.39847076357660266,0.4308984704660532,0.032427706889450514,0.02381476582734221,2.376,-1.0,-1.0,0.0,,BLOCKED
140,Away,2.40-3.20,0.05-0.08,0.30-0.34,1,0.4950286152631414,0.4018787596222801,0.09314985564086131,0.3904465354860403,0.0,0.3309381419144091,0.3904465354860403,0.05950839357163118,0.11797857994169547,2.8633333333333333,-1.0,-1.0,0.0,,BLOCKED
140,Away,3.20-4.00,0.08-0.12,0.30-0.34,1,0.47757139294309525,0.3306952130442908,0.14687617989880447,0.379712000170523,0.0,0.28157589803012745,0.379712000170523,0.09813610214039553,0.32899200059683054,3.5,-1.0,-1.0,0.0,,BLOCKED
140,Away,4.00+,-0.02-0.02,0.30-0.34,1,0.23868506215480514,0.2427997656439745,-0.004114703489169369,0.2123370918266777,0.0,0.21557143240367335,0.2123370918266777,-0.003234340576995648,-0.06571679596261826,4.3999999999999995,-1.0,-1.0,0.0,,BLOCKED
