date,league_id,league,fixture_id,home_team,away_team,score,outcome_pick,outcome_prob,outcome_odds,outcome_ev,outcome_decision,outcome_profit,total_pick,total_prob,total_odds,total_edge,total_decision,total_profit
2026-01-18,61,Ligue 1,1387853,Lyon,Stade Brestois 29,2-1,Away,0.20203070055610323,5.226,0.05581244110619554,NO BET,,Over,0.5619335174560547,1.75,0.017188460224004776,B,0.375
2026-01-18,61,Ligue 1,1387855,Nantes,Paris FC,1-2,Away,0.465433618668968,2.4,0.11704068480552321,B,0.7,Over,0.5103926062583923,2.04,0.0383429168173986,NO BET,
2026-01-18,61,Ligue 1,1387857,Rennes,Le Havre,1-1,Away,0.3267717960355049,5.117999999999999,0.6724180521097138,NO BET,,Over,0.5462427735328674,1.842,0.023939868968552047,B,-0.5
2026-01-18,61,Ligue 1,1387858,Strasbourg,Metz,2-1,Away,0.19687655115413877,5.880000000000001,0.1576341207863361,NO BET,,Over,0.5462427735328674,1.612,-0.04503511693366402,NO BET,
2026-01-18,39,Premier League,1379179,Aston Villa,Everton,0-1,Away,0.2124193405716141,5.1659999999999995,0.0973583133929583,NO BET,,Over,0.5462427735328674,1.9300000000000002,0.047541474831568786,NO BET,
2026-01-18,39,Premier League,1379188,Wolves,Newcastle,0-0,Home,0.24450226002608694,4.462,0.09096908423639993,NO BET,,Over,0.5619335174560547,1.684,-0.0038220266388395707,NO BET,
2026-01-18,135,Serie A,1378068,AC Milan,Lecce,1-0,Draw,0.2671799715874977,5.258,0.4048322906070627,NO BET,,Over,0.5619335174560547,1.888,0.05539927804152256,B,-0.5
2026-01-18,135,Serie A,1378064,Bologna,Fiorentina,1-2,Away,0.283565427775163,3.664,0.03898372736819744,NO BET,,Under,0.4788494110107422,1.7419999999999998,0.02591129348604132,B,-0.5
2026-01-18,135,Serie A,1378070,Parma,Genoa,0-0,Home,0.42551671997605695,2.832,0.2050633509721933,NO BET,,Under,0.2800000011920929,1.49,-0.08808300276047631,NO BET,
2026-01-18,135,Serie A,1378072,Torino,AS Roma,0-2,Home,0.29493476530913615,4.088,0.20569332058374856,NO BET,,Under,0.4788494110107422,1.684,0.045498922076105064,B,0.34199999999999997
2026-01-19,140,La Liga,1391012,Elche,Sevilla,2-2,Home,0.4953163106244368,2.24,0.10950853579873865,B,-0.5,Over,0.5462427735328674,2.076,0.08799642697754384,NO BET,
2026-01-19,39,Premier League,1379180,Brighton,Bournemouth,1-1,Home,0.5501262350727462,1.874,0.030936564526326427,NO BET,,Over,0.5075757503509521,1.524,-0.10893154708236441,NO BET,
2026-01-19,135,Serie A,1378066,Cremonese,Verona,0-0,Home,0.4302380228508594,2.5160000000000005,0.0824788654927624,B,-0.5,Under,0.4788494110107422,1.596,0.07500325716458833,NO BET,
2026-01-19,135,Serie A,1378067,Lazio,Como,0-3,Away,0.3367890761413011,2.8980000000000006,-0.023985257342509225,NO BET,,Over,0.5103926062583923,2.3560000000000003,0.10624490772526135,NO BET,
2026-01-23,78,Bundesliga,1388477,FC St. Pauli,Hamburger SV,0-0,Away,0.36301560798443777,3.012,0.09340301124912664,NO BET,,Over,0.5462427735328674,2.162,0.10547712428299671,A,-1.0
2026-01-23,140,La Liga,1391023,Levante,Elche,3-2,Away,0.36603493231848544,2.7299999999999995,-0.0007246347705349709,NO BET,,Over,0.5619335174560547,2.008,0.08485018412272127,NO BET,
2026-01-23,61,Ligue 1,1387860,Auxerre,Paris Saint Germain,0-1,Home,0.3025771803794046,8.86,1.6808338181615246,NO BET,,Over,0.5619335174560547,1.498,-0.06450039775591543,NO BET,
2026-01-23,135,Serie A,1378078,Inter,Pisa,6-2,Draw,0.26141566756383305,7.4,0.9344759399723648,NO BET,,Under,0.4788494110107422,2.488,-0.1443970819752297,NO BET,
2026-01-24,78,Bundesliga,1388475,1. FC Heidenheim,RB Leipzig,0-3,Home,0.24923106938326242,4.634,0.1549367755220381,NO BET,,Over,0.5103926062583923,1.582,-0.09051556730366617,NO BET,
2026-01-24,78,Bundesliga,1388470,Bayer Leverkusen,Werder Bremen,1-0,Away,0.21560865205641574,5.367999999999999,0.15738724423883954,NO BET,,Over,0.702479362487793,1.472,0.06361773343970667,NO BET,
2026-01-24,78,Bundesliga,1388471,Bayern München,FC Augsburg,1-2,Away,0.08081338198156685,20.3,0.6405116542258069,NO BET,,Over,0.5619335174560547,1.242,-0.19501364497055984,NO BET,
2026-01-24,78,Bundesliga,1388473,Eintracht Frankfurt,1899 Hoffenheim,1-3,Away,0.37809450544799283,2.58,-0.02451617594417843,NO BET,,Over,0.5462427735328674,1.506,-0.07744538238917154,NO BET,
2026-01-24,78,Bundesliga,1388476,FSV Mainz 05,VfL Wolfsburg,3-1,Home,0.47244330968101866,2.324,0.09795825169868722,B,0.6619999999999999,Under,0.4788494110107422,2.1079999999999997,-0.06925251306622082,NO BET,
2026-01-24,78,Bundesliga,1388478,Union Berlin,Borussia Dortmund,0-3,Home,0.41391765017109716,3.912,0.6192458474693321,NO BET,,Over,0.5462427735328674,1.948,0.054063420039645316,B,0.474
2026-01-24,140,La Liga,1391024,Rayo Vallecano,Osasuna,1-3,Home,0.5653335336495992,1.9880000000000002,0.12388306489540324,NO BET,,Under,0.4788494110107422,1.5880000000000003,0.07945303274112442,NO BET,
2026-01-24,140,La Liga,1391026,Sevilla,Athletic Club,2-1,Home,0.4598195692459362,3.11,0.4300388603548615,NO BET,,Under,0.4788494110107422,1.6320000000000001,0.06315914101583636,NO BET,
2026-01-24,140,La Liga,1391027,Valencia,Espanyol,3-2,Home,0.5227255194160642,2.3259999999999996,0.21585955816176505,A,1.3259999999999996,Under,9.999999974752427e-07,1.672,-0.430261480699951,NO BET,
2026-01-24,140,La Liga,1391028,Villarreal,Real Madrid,0-2,Away,0.5289173361153281,2.034,0.07581786165857718,B,0.5169999999999999,Over,0.5103926062583923,1.468,-0.13015587562211695,NO BET,
2026-01-24,61,Ligue 1,1387862,Le Havre,Monaco,0-0,Home,0.28882460234165264,3.682,0.06345218582196499,NO BET,,Over,0.5075757503509521,1.69,-0.05663260447112106,NO BET,
2026-01-24,61,Ligue 1,1387864,Marseille,Lens,3-1,Away,0.29640936859740585,3.6419999999999995,0.07952292043175202,NO BET,,Over,0.5462427735328674,1.64,-0.036029259070290975,NO BET,
2026-01-24,61,Ligue 1,1387868,Rennes,Lorient,0-2,Home,0.5542461683663235,1.782,-0.01233332797121156,NO BET,,Over,0.5075757503509521,1.83,-0.014117924505294477,NO BET,
2026-01-24,39,Premier League,1379190,Bournemouth,Liverpool,3-2,Home,0.28736591541257644,3.722,0.0695759371656095,NO BET,,Over,0.5103926062583923,1.538,-0.10102730278657979,NO BET,
2026-01-24,39,Premier League,1379192,Burnley,Tottenham,2-2,Home,0.3476310726892946,4.032000000000001,0.40164848508323625,NO BET,,Over,0.5619335174560547,2.008,0.08594186818674365,B,0.504
2026-01-24,39,Premier League,1379195,Fulham,Brighton,2-1,Home,0.4772428121198219,2.568,0.2255595415237026,B,0.784,Over,0.5462427735328674,1.888,0.04022498180078993,NO BET,
2026-01-24,39,Premier League,1379196,Manchester City,Wolves,2-0,Away,0.09446641072169536,13.780000000000001,0.30174713974496203,NO BET,,Over,0.702479362487793,1.348,0.004450688652667623,NO BET,
2026-01-24,39,Premier League,1379198,West Ham,Sunderland,3-1,Home,0.45870317983013265,2.422,0.11097910154858126,NO BET,,Over,0.5462427735328674,2.03,0.0759922516121993,NO BET,
2026-01-24,135,Serie A,1378075,Como,Torino,6-0,Draw,0.295046076340293,3.5380000000000003,0.04387301809195665,NO BET,,Over,0.5103926062583923,2.072,0.05082035795374967,NO BET,
2026-01-24,135,Serie A,1378076,Fiorentina,Cagliari,1-2,Draw,0.2828720188695339,3.6420000000000003,0.030219892722842534,NO BET,,Over,0.5619335174560547,2.082,0.10412101745605462,NO BET,
2026-01-24,135,Serie A,1378080,Lecce,Lazio,0-0,Home,0.2757022297302384,4.382,0.20812717067790443,NO BET,,Over,0.5103926062583923,2.554,0.1388374881481561,A,-1.0
2026-01-25,78,Bundesliga,1388472,Borussia Mönchengladbach,VfB Stuttgart,0-3,Away,0.4724829071283569,2.214,0.04607715638218224,NO BET,,Over,0.5619335174560547,1.506,-0.06175463846598428,NO BET,
2026-01-25,78,Bundesliga,1388474,SC Freiburg,1. FC Köln,2-1,Away,0.28720048130313053,4.19,0.20337001666011711,NO BET,,Over,0.5619335174560547,1.8240000000000003,0.0386716251403203,B,0.41200000000000014
2026-01-25,140,La Liga,1391019,Alaves,Real Betis,2-1,Home,0.5074107706607778,3.058,0.5516621366806584,NO BET,,Under,0.4788494110107422,1.674,0.047850440876859635,NO BET,
2026-01-25,140,La Liga,1391020,Atletico Madrid,Mallorca,3-0,Away,0.11936644429115711,11.190000000000001,0.3357105116180483,NO BET,,Over,0.5103926062583923,1.6920000000000002,-0.05330001880607382,NO BET,
2026-01-25,140,La Liga,1391021,Barcelona,Oviedo,3-0,Away,0.10095119616179032,20.1,1.0291190428519856,NO BET,,Over,0.702479362487793,1.238,-0.05694543347023273,NO BET,
2026-01-25,140,La Liga,1391025,Real Sociedad,Celta Vigo,3-1,Home,0.5270060789243228,2.0119999999999996,0.060336230795737356,B,0.5059999999999998,Over,0.5075757503509521,2.032,0.03646695284965068,NO BET,
2026-01-25,61,Ligue 1,1387863,Lille,Strasbourg,1-4,Away,0.31600136210743596,4.022,0.2709574783961075,NO BET,,Over,0.5462427735328674,1.7920000000000003,0.014372345110714946,B,0.39600000000000013
2026-01-25,61,Ligue 1,1387865,Metz,Lyon,2-5,Home,0.2644912994569644,4.624,0.22300776868900352,NO BET,,Over,0.5619335174560547,1.7220000000000002,0.008742028094352539,B,0.3610000000000001
2026-01-25,61,Ligue 1,1387866,Nantes,Nice,1-4,Away,0.47369877490235734,2.306,0.09234937492483608,NO BET,,Over,0.5619335174560547,1.802,0.03292149445553194,B,0.401
2026-01-25,61,Ligue 1,1387867,Paris FC,Angers,0-0,Away,0.2797129053824148,4.424,0.237449893411803,NO BET,,Over,0.5075757503509521,2.036,0.038613830684807116,NO BET,
2026-01-25,61,Ligue 1,1387861,Stade Brestois 29,Toulouse,0-2,Away,0.4257599453025429,2.728,0.1614731307853372,NO BET,,Under,0.4788494110107422,1.732,0.028511397490201318,B,0.366
2026-01-25,39,Premier League,1379189,Arsenal,Manchester United,2-3,Home,0.6723758765265103,1.6200000000000003,0.08924891997294693,NO BET,,Over,0.5462427735328674,1.722,-0.00787426427137905,NO BET,
2026-01-25,39,Premier League,1379191,Brentford,Nottingham Forest,0-2,Away,0.301145871436282,3.4599999999999995,0.041964715169535705,NO BET,,Under,0.4788494110107422,1.8359999999999999,-0.0012761120018101035,NO BET,
2026-01-25,39,Premier League,1379193,Crystal Palace,Chelsea,1-3,Home,0.42236675065795243,3.418,0.4436495537488814,NO BET,,Over,0.5462427735328674,1.764,0.005139755842961113,B,0.382
2026-01-25,39,Premier League,1379197,Newcastle,Aston Villa,0-2,Away,0.31288170056820847,3.6519999999999997,0.14264397047509725,NO BET,,Over,0.5075757503509521,1.638,-0.07541813966941435,NO BET,
2026-01-25,135,Serie A,1378081,AS Roma,AC Milan,1-1,Away,0.36048131271927053,2.8979999999999997,0.04467484426044588,NO BET,,Under,0.4788494110107422,1.716,0.03428982551851417,B,0.358
2026-01-25,135,Serie A,1378074,Atalanta,Parma,4-0,Draw,0.2845592727671696,4.426,0.2594593412674926,NO BET,,Over,0.5462427735328674,1.754,0.002301015862560707,B,0.377
2026-01-25,135,Serie A,1378077,Genoa,Bologna,3-2,Home,0.33905231188150337,3.15,0.06801478242673564,NO BET,,Over,0.5462427735328674,2.468,0.1595628530557302,A,1.468
2026-01-25,135,Serie A,1378079,Juventus,Napoli,3-0,Home,0.5107386841982783,2.1399999999999997,0.09298078418431532,B,0.5699999999999998,Over,0.5103926062583923,2.4720000000000004,0.1244015481361867,A,1.4720000000000004
2026-01-25,135,Serie A,1378082,Sassuolo,Cremonese,1-0,Draw,0.2992853149450117,3.3440000000000003,0.000810093176119242,NO BET,,Over,0.5075757503509521,2.068,0.046398053633912084,NO BET,
2026-01-26,140,La Liga,1391022,Girona,Getafe,1-1,Home,0.5879512962418241,2.08,0.22293869618299422,A,-1.0,Under,0.4788494110107422,1.456,0.12476380789790176,NO BET,
2026-01-26,39,Premier League,1379194,Everton,Leeds,1-1,Home,0.468311775022488,2.4000000000000004,0.12394826005397142,NO BET,,Over,0.5103926062583923,2.194,0.07585652378416552,NO BET,
2026-01-26,135,Serie A,1378083,Verona,Udinese,1-3,Home,0.39320989186235106,2.6900000000000004,0.05773460910972439,NO BET,,Under,0.4788494110107422,1.538,0.09740099831232946,NO BET,
2026-01-27,78,Bundesliga,1388449,FC St. Pauli,RB Leipzig,1-1,,,,,NO BET,,,,,,NO BET,
2026-01-27,78,Bundesliga,1388451,Werder Bremen,1899 Hoffenheim,0-2,,,,,NO BET,,,,,,NO BET,
2026-01-30,78,Bundesliga,1388482,1. FC Köln,VfL Wolfsburg,1-0,Home,0.5283263334382728,2.248,0.18767759756923752,B,0.6240000000000001,Over,0.5915032679738562,1.592,-0.00667946801806707,NO BET,
2026-01-30,140,La Liga,1391032,Espanyol,Alaves,1-2,Home,0.5597262908895076,2.0420000000000003,0.1429610859963748,A,-1.0,Under,0.44536082474226807,1.52,0.07354086388121134,NO BET,
2026-01-30,61,Ligue 1,1387870,Lens,Le Havre,1-0,Away,0.2462956179803173,7.65,0.8841614775494273,NO BET,,Over,0.5265306122448976,1.674,-0.043135197523740065,NO BET,
2026-01-30,135,Serie A,1378088,Lazio,Genoa,3-2,Home,0.5601194033371679,1.888,0.05750543350057291,NO BET,,Under,0.45263157894736844,1.528,0.07793810175266513,NO BET,
2026-01-31,78,Bundesliga,1388484,1899 Hoffenheim,Union Berlin,3-1,Away,0.26773314958194766,4.154000000000001,0.11216350336341074,NO BET,,Over,0.5915032679738562,1.826,0.0687641148112843,A,0.8260000000000001
2026-01-31,78,Bundesliga,1388481,Eintracht Frankfurt,Bayer Leverkusen,1-3,Home,0.39178452835859384,2.8,0.09699667940406265,NO BET,,Over,0.5915032679738562,1.5560000000000003,-0.010949465802331804,NO BET,
2026-01-31,78,Bundesliga,1388479,FC Augsburg,FC St. Pauli,2-1,Home,0.5663973811655318,1.988,0.1259979937570772,NO BET,,Over,0.5915032679738562,2.2,0.1579296325464618,A,1.2000000000000002
2026-01-31,78,Bundesliga,1388483,Hamburger SV,Bayern München,2-2,Home,0.20149889404304586,8.49,0.7107256104254593,NO BET,,Over,0.6857142857142857,1.308,-0.03238916256157631,NO BET,
2026-01-31,78,Bundesliga,1388485,RB Leipzig,FSV Mainz 05,1-2,Home,0.6546957323597702,1.542,0.009540819298765602,NO BET,,Over,0.6567164179104478,1.5,0.028924854635013486,NO BET,
2026-01-31,78,Bundesliga,1388487,Werder Bremen,Borussia Mönchengladbach,1-1,Home,0.45205917988638267,2.3120000000000003,0.045160823897316904,NO BET,,Over,0.5915032679738562,1.6799999999999997,0.023379874657660782,B,-0.5
2026-01-31,140,La Liga,1391031,Elche,Barcelona,1-3,Draw,0.42409137047545203,5.2379999999999995,1.2213905985504176,NO BET,,Under,0.44536082474226807,2.976,-0.23846270466949665,NO BET,
2026-01-31,140,La Liga,1391034,Levante,Atletico Madrid,0-0,Home,0.34418147116253794,5.7780000000000005,0.9886805403771444,NO BET,,Under,0.44536082474226807,2.134,-0.10777551533030844,NO BET,
2026-01-31,140,La Liga,1391036,Osasuna,Villarreal,2-2,Draw,0.35202776171131234,3.4559999999999995,0.2166079444742952,NO BET,,Under,0.44536082474226807,2.002,-0.07790106757346632,NO BET,
2026-01-31,140,La Liga,1391038,Oviedo,Girona,1-0,Draw,0.3909230864088022,3.056,0.19466095206529954,NO BET,,Under,0.44536082474226807,1.674,0.014361854608385516,B,0.33699999999999997
2026-01-31,61,Ligue 1,1387871,Lorient,Nantes,2-1,Away,0.4685223328761124,4.359999999999999,1.04275737133985,NO BET,,Over,0.5265306122448976,1.988,0.0458618557140722,B,0.494
2026-01-31,61,Ligue 1,1387873,Monaco,Rennes,4-0,Away,0.37140887813204587,3.478,0.29176007814325566,NO BET,,Over,0.5595238095238096,1.496,-0.07127579560945796,NO BET,
2026-01-31,61,Ligue 1,1387875,Paris FC,Marseille,2-2,Home,0.33726067392035924,3.992,0.346344610290074,NO BET,,Over,0.5265306122448976,1.6819999999999997,-0.04107864225381708,NO BET,
2026-01-31,39,Premier League,1379200,Brighton,Everton,1-1,Home,0.6386392144000439,1.8400000000000003,0.17509615449608096,NO BET,,Over,0.5513513513513514,1.89,0.04637492390242526,NO BET,
2026-01-31,39,Premier League,1379201,Chelsea,West Ham,3-2,Away,0.20632243845455217,6.21,0.28126234280276896,NO BET,,Over,0.5513513513513514,1.522,-0.06642865869385195,NO BET,
2026-01-31,39,Premier League,1379202,Leeds,Arsenal,0-4,Home,0.2380439562598055,6.1899999999999995,0.47349208924819597,NO BET,,Over,0.6836158192090396,1.906,0.18230760361510967,A,0.9059999999999999
2026-01-31,39,Premier League,1379203,Liverpool,Newcastle,4-1,Home,0.5561145588419124,1.8259999999999998,0.015465184445331959,NO BET,,Over,0.5513513513513514,1.64,-0.03049464558898518,NO BET,
2026-01-31,39,Premier League,1379208,Wolves,Bournemouth,0-2,Home,0.3520493054646249,3.13,0.10191432610427587,NO BET,,Over,0.5513513513513514,1.714,-0.004607197871446589,NO BET,
2026-01-31,135,Serie A,1378085,Cagliari,Verona,4-0,Draw,0.3537150376546702,2.8939999999999997,0.02365131897261552,NO BET,,Under,0.25,1.496,-0.11738703339882123,NO BET,
2026-01-31,135,Serie A,1378089,Napoli,Fiorentina,2-1,Draw,0.29549390130269987,3.59,0.06082310567669258,NO BET,,Over,0.5769230769230769,2.118,0.1267673136832015,A,1.1179999999999999
2026-01-31,135,Serie A,1378091,Pisa,Sassuolo,1-3,Draw,0.35277176749474703,3.1,0.09359247923371594,NO BET,,Over,0.5391705069124424,2.198,0.10508193842634556,NO BET,
2026-02-01,78,Bundesliga,1388480,Borussia Dortmund,1. FC Heidenheim,3-2,Away,0.15137912984075122,10.870000000000001,0.6454911413689659,NO BET,,Over,0.5915032679738562,1.4119999999999997,-0.07469058545403984,NO BET,
2026-02-01,78,Bundesliga,1388486,VfB Stuttgart,SC Freiburg,1-0,Home,0.5793938230674456,1.7080000000000002,-0.010395350200802844,NO BET,,Over,0.6666666666666666,1.6179999999999999,0.07711821410451536,A,-1.0
2026-02-01,140,La Liga,1391029,Athletic Club,Real Sociedad,1-1,Home,0.5160908535558885,2.188,0.12920678758028403,A,-1.0,Under,0.44536082474226807,1.6759999999999997,0.014955072302617445,B,0.33799999999999986
2026-02-01,140,La Liga,1391033,Getafe,Celta Vigo,0-0,Draw,0.35220175306247864,2.894,0.01927187336281322,NO BET,,Under,0.44536082474226807,1.402,0.11794372992676133,NO BET,
2026-02-01,140,La Liga,1391030,Real Betis,Valencia,2-1,Home,0.6081854135286278,1.8219999999999998,0.10811382344915965,NO BET,,Under,0.44536082474226807,1.9280000000000002,-0.05908710827709357,NO BET,
2026-02-01,140,La Liga,1391037,Real Madrid,Rayo Vallecano,2-1,Away,0.11828316560587579,9.42,0.11422742000734987,NO BET,,Over,0.584070796460177,1.4860000000000002,-0.047377616238235665,NO BET,
2026-02-01,61,Ligue 1,1387869,Angers,Metz,1-0,Away,0.3849352688017041,3.4800000000000004,0.33957473542993033,NO BET,,Under,0.4785276073619632,1.8,0.010021620896580652,B,0.4
2026-02-01,61,Ligue 1,1387872,Lyon,Lille,1-0,Home,0.5831880833210469,2.03,0.18387180914172507,A,1.0299999999999998,Over,0.6666666666666666,1.7879999999999998,0.13326374391092544,A,-1.0
2026-02-01,61,Ligue 1,1387874,Nice,Stade Brestois 29,2-2,Home,0.5053520908531125,2.162,0.09257122042442911,NO BET,,Over,0.6,1.7740000000000002,0.06318537859007833,A,0.7740000000000002
2026-02-01,61,Ligue 1,1387876,Strasbourg,Paris Saint Germain,1-2,Home,0.4072688298743021,5.426,1.2098406708979632,NO BET,,Over,0.5265306122448976,1.5400000000000003,-0.08438399109012007,NO BET,
2026-02-01,61,Ligue 1,1387877,Toulouse,Auxerre,0-0,Away,0.2925806239085986,5.046000000000001,0.47636182824278905,NO BET,,Under,0.4785276073619632,1.672,0.048928429561346576,NO BET,
2026-02-01,39,Premier League,1379199,Aston Villa,Brentford,0-1,Away,0.27721903286933336,3.746,0.03846249712852279,NO BET,,Over,0.5513513513513514,1.7879999999999998,0.01794842859561019,B,-0.5
2026-02-01,39,Premier League,1379204,Manchester United,Fulham,3-2,Home,0.667397265493876,1.594,0.06383124119723838,NO BET,,Over,0.6836158192090396,1.686,0.11770438769513636,B,0.34299999999999997
2026-02-01,39,Premier League,1379205,Nottingham Forest,Crystal Palace,1-1,Away,0.2848070676406065,3.9520000000000004,0.12555753131567693,NO BET,,Over,0.5513513513513514,2.0060000000000002,0.07456470555062111,NO BET,
2026-02-01,39,Premier League,1379207,Tottenham,Manchester City,2-2,Home,0.31075449756372975,4.646,0.4437653956810883,NO BET,,Over,0.5513513513513514,1.6199999999999999,-0.03727231548460597,NO BET,
2026-02-01,135,Serie A,1378086,Como,Atalanta,0-0,Draw,0.35817072532876376,3.446,0.23425631948291992,NO BET,,Under,0.46405228758169936,1.9,-0.03229045014034876,NO BET,
2026-02-01,135,Serie A,1378087,Cremonese,Inter,0-2,Home,0.18463088356585058,9.93,0.8333846738088964,NO BET,,Under,0.46405228758169936,2.212,-0.10517056367923738,NO BET,
2026-02-01,135,Serie A,1378090,Parma,Juventus,1-4,Home,0.20401952750073485,6.901999999999999,0.40814277881007177,NO BET,,Under,0.45263157894736844,1.8519999999999999,-0.030414847761029984,NO BET,
2026-02-01,135,Serie A,1378092,Torino,Lecce,1-0,Home,0.530698369178801,1.8679999999999999,-0.008655446373999842,NO BET,,Under,0.30303030303030304,1.56,-0.08560945780676726,NO BET,
2026-02-02,140,La Liga,1391035,Mallorca,Sevilla,4-1,Draw,0.3504922079290556,3.134,0.09844257964966019,NO BET,,Under,0.44536082474226807,1.6640000000000001,0.01737728564761787,B,-0.5
2026-02-02,39,Premier League,1379206,Sunderland,Burnley,3-0,Away,0.22189153106566484,5.156,0.14407273417456778,NO BET,,Over,0.551094890510949,2.1,0.09683293624899475,B,0.55
2026-02-02,135,Serie A,1378093,Udinese,AS Roma,1-0,Draw,0.30101738657099775,3.3840000000000003,0.018642836156256504,NO BET,,Over,0.5641025641025641,2.1799999999999997,0.12711909302818392,A,-1.0
2026-02-03,135,Serie A,1378084,Bologna,AC Milan,0-3,Home,0.3231019219352247,3.5159999999999996,0.13602635752424996,NO BET,,Under,0.45263157894736844,1.816,-0.02151985708396309,NO BET,
2026-02-06,78,Bundesliga,1388495,Union Berlin,Eintracht Frankfurt,1-1,Home,0.521842030654565,2.196,0.14596509931742485,A,-1.0,Over,0.5915032679738562,1.9920000000000002,0.10810077834730025,A,-1.0
2026-02-06,140,La Liga,1391043,Celta Vigo,Osasuna,1-2,Draw,0.29577565753121043,3.31,-0.02098257357169342,NO BET,,Under,0.43137254901960786,1.686,-0.0038365371961898154,NO BET,
2026-02-06,61,Ligue 1,1387883,Metz,Lille,0-0,Home,0.30773731277244826,4.384,0.3491203791944133,NO BET,,Under,0.4785276073619632,2.144,-0.07720074929951948,NO BET,
2026-02-06,39,Premier League,1379214,Leeds,Nottingham Forest,3-1,Away,0.3345480001706453,3.096,0.03576060852831775,NO BET,,Over,0.551094890510949,2.05,0.08218297341250336,B,0.5249999999999999
2026-02-06,135,Serie A,1378103,Verona,Pisa,0-0,Draw,0.3579638926170359,3.0420000000000003,0.08892616134102327,NO BET,,Under,0.45263157894736844,1.5939999999999999,0.047446017178176814,NO BET,
2026-02-07,78,Bundesliga,1388492,1. FC Heidenheim,Hamburger SV,0-2,Home,0.42996937603588165,2.8080000000000003,0.2073540079087557,NO BET,,Over,0.5,1.83,-0.025906735751295318,NO BET,
2026-02-07,78,Bundesliga,1388489,Borussia Mönchengladbach,Bayer Leverkusen,1-1,Home,0.3820029713530753,3.308,0.26366582923597304,NO BET,,Over,0.5915032679738562,1.598,-0.004144505305496038,NO BET,
2026-02-07,78,Bundesliga,1388494,FC St. Pauli,VfB Stuttgart,2-1,Home,0.36379393905847557,4.2,0.5279345440455974,NO BET,,Over,0.5915032679738562,1.92,0.08994563557510238,A,0.9199999999999999
2026-02-07,78,Bundesliga,1388493,FSV Mainz 05,FC Augsburg,2-0,Home,0.518994268841394,2.0100000000000002,0.04317848037120209,NO BET,,Over,0.5915032679738562,1.916,0.08890721397593315,A,-1.0
2026-02-07,78,Bundesliga,1388491,SC Freiburg,Werder Bremen,1-0,Home,0.5585854982101836,1.7399999999999998,-0.02806123311428077,NO BET,,Over,0.5915032679738562,1.716,0.036986134017469974,B,-0.5
2026-02-07,78,Bundesliga,1388496,VfL Wolfsburg,Borussia Dortmund,1-2,Home,0.33895129694127313,4.366,0.4798613624455983,NO BET,,Over,0.5915032679738562,1.614,0.0009401020682244798,B,0.30700000000000005
2026-02-07,140,La Liga,1391042,Barcelona,Mallorca,3-0,Away,0.14377423600717373,14.2,1.041594151301867,NO BET,,Under,0.28796231732473343,3.682,-0.45738181222992236,NO BET,
2026-02-07,140,La Liga,1391045,Real Sociedad,Elche,3-1,Home,0.6343257419027972,1.6839999999999997,0.06820454936431042,NO BET,,Under,0.43137254901960786,1.9,-0.061877710585791945,NO BET,
2026-02-07,61,Ligue 1,1387882,Lens,Rennes,3-1,Away,0.35121409579575746,4.322,0.5179473220292639,NO BET,,Over,0.5265306122448976,1.596,-0.07003157177936936,NO BET,
2026-02-07,61,Ligue 1,1387884,Nantes,Lyon,0-1,Home,0.2868600501057286,5.246,0.5048678228546526,NO BET,,Under,0.4785276073619632,1.9259999999999997,-0.021732132897776868,NO BET,
2026-02-07,61,Ligue 1,1387880,Stade Brestois 29,Lorient,2-0,Away,0.35170001681610974,3.3660000000000005,0.18382225660302565,NO BET,,Under,0.4785276073619632,1.754,0.021994551661807027,B,0.377
2026-02-07,39,Premier League,1379209,Arsenal,Sunderland,3-0,Away,0.1914105320761863,15.080000000000002,1.8864708237088896,NO BET,,Over,0.551094890510949,1.768,0.011511557177615539,B,0.384
2026-02-07,39,Premier League,1379210,Bournemouth,Aston Villa,1-1,Home,0.45943730157416657,2.742,0.25977708091636464,NO BET,,Over,0.551094890510949,1.6460000000000001,-0.02771780140307345,NO BET,
2026-02-07,39,Premier League,1379212,Burnley,West Ham,0-2,Home,0.39097924789371885,3.3660000000000005,0.31603614841025784,NO BET,,Over,0.551094890510949,1.954,0.057574931983214395,NO BET,
2026-02-07,39,Premier League,1379213,Fulham,Everton,1-2,Home,0.5111660745411726,2.1060000000000003,0.07651575298370972,NO BET,,Over,0.551094890510949,2.226,0.12333139436699003,A,1.226
2026-02-07,39,Premier League,1379216,Manchester United,Tottenham,2-0,Away,0.21259760252317933,4.886,0.03875188592825429,NO BET,,Over,0.551094890510949,1.6280000000000001,-0.03444482435666807,NO BET,
2026-02-07,39,Premier League,1379217,Newcastle,Brentford,2-3,Home,0.5804955156161878,1.8560000000000003,0.07739967698364492,NO BET,,Over,0.551094890510949,1.686,-0.013246194760368812,NO BET,
2026-02-07,39,Premier League,1379218,Wolves,Chelsea,1-3,Home,0.32662107470402735,4.684,0.5298931139136642,NO BET,,Over,0.551094890510949,1.7,-0.008718677588481438,NO BET,
2026-02-07,135,Serie A,1378096,Fiorentina,Torino,2-2,Draw,0.3841119421950868,3.522,0.3528422604110957,NO BET,,Under,0.45263157894736844,1.8379999999999999,-0.023041298899422413,NO BET,
