date,league_id,league,fixture_id,home_team,away_team,score,outcome_pick,outcome_prob,outcome_odds,outcome_ev,outcome_decision,outcome_profit,total_pick,total_prob,total_odds,total_edge,total_decision,total_profit
2026-01-24,135,Serie A,1378080,Lecce,Lazio,0-0,Home,0.2322736646255281,4.382,0.017823198389063988,NO BET,,Under,0.4910714285714285,1.5100000000000002,0.11951631046119227,A,0.5100000000000002
2026-01-25,78,Bundesliga,1388472,Borussia Mönchengladbach,VfB Stuttgart,0-3,Away,0.4425602156778462,2.214,-0.0201716824892485,NO BET,,Over,0.6842105263157895,1.506,0.060522370393750524,NO BET,
2026-01-25,78,Bundesliga,1388474,SC Freiburg,1. FC Köln,2-1,Draw,0.28193501969579904,3.622,0.02116864133818419,B,-0.5,Over,0.5555555555555556,1.8240000000000003,0.03229366323982119,B,0.41200000000000014
2026-01-25,140,La Liga,1391019,Alaves,Real Betis,2-1,Away,0.4553623683729662,2.474,0.12656649935471842,NO BET,,Under,0.46153846153846156,1.674,0.03053949140457901,NO BET,
2026-01-25,140,La Liga,1391020,Atletico Madrid,Mallorca,3-0,Away,0.10539514134703913,11.190000000000001,0.179371631673368,NO BET,,Over,0.515695067264574,1.6920000000000002,-0.04799755779989212,NO BET,
2026-01-25,140,La Liga,1391021,Barcelona,Oviedo,3-0,Away,0.10416053971845159,20.1,1.093626848340877,NO BET,,Over,0.5185185185185185,1.238,-0.2409062774395072,NO BET,
2026-01-25,140,La Liga,1391025,Real Sociedad,Celta Vigo,3-1,Home,0.5269836572433144,2.0119999999999996,0.06029111837354839,NO BET,,Over,0.515695067264574,2.032,0.04458626976327257,NO BET,
2026-01-25,61,Ligue 1,1387863,Lille,Strasbourg,1-4,Away,0.3555935098068602,4.022,0.4301970964431918,NO BET,,Over,0.52,1.7920000000000003,-0.011870428422152468,NO BET,
2026-01-25,61,Ligue 1,1387865,Metz,Lyon,2-5,Home,0.29330442321299854,4.624,0.3562396529369052,NO BET,,Over,0.5739130434782609,1.7220000000000002,0.020721554116558738,B,0.3610000000000001
2026-01-25,61,Ligue 1,1387866,Nantes,Nice,1-4,Away,0.4428565923697635,2.306,0.02122730200467471,NO BET,,Over,0.5739130434782609,1.802,0.04490102047773814,B,0.401
2026-01-25,61,Ligue 1,1387867,Paris FC,Angers,0-0,Away,0.2438524644382871,4.424,0.07880330267498215,NO BET,,Over,0.52,2.036,0.051038080333854985,NO BET,
2026-01-25,61,Ligue 1,1387861,Stade Brestois 29,Toulouse,0-2,Home,0.4685404057236293,2.7239999999999998,0.2763040651911661,B,-0.5,Over,0.5394736842105263,2.114,0.08913567068998546,NO BET,
2026-01-25,39,Premier League,1379189,Arsenal,Manchester United,2-3,Away,0.25571384399072866,5.418,0.3854576067417679,NO BET,,Over,0.6792452830188679,1.722,0.1251282452146214,A,0.722
2026-01-25,39,Premier League,1379191,Brentford,Nottingham Forest,0-2,Draw,0.3084003279735253,3.346,0.03190749739941556,NO BET,,Over,0.5465838509316768,1.9880000000000002,0.06645832791912454,B,-0.5
2026-01-25,39,Premier League,1379193,Crystal Palace,Chelsea,1-3,Home,0.476553291097842,3.418,0.628859148972424,NO BET,,Over,0.5465838509316768,1.764,0.005480833241770511,NO BET,
2026-01-25,39,Premier League,1379197,Newcastle,Aston Villa,0-2,Draw,0.2920927824104986,3.7020000000000004,0.08132748048366589,B,-0.5,Over,0.5465838509316768,1.638,-0.03641003908868967,NO BET,
2026-01-25,135,Serie A,1378081,AS Roma,AC Milan,1-1,Away,0.3928634074512346,2.8979999999999997,0.1385181547936778,B,-0.5,Under,0.4910714285714285,1.716,0.04651184307920048,B,0.358
2026-01-25,135,Serie A,1378074,Atalanta,Parma,4-0,Away,0.1598674620038386,7.49,0.19740729040875116,NO BET,,Over,0.5470588235294118,1.754,0.003117065859105095,B,0.377
2026-01-25,135,Serie A,1378077,Genoa,Bologna,3-2,Away,0.459715941354078,2.412,0.10883485054603614,B,-0.5,Over,0.5470588235294118,2.468,0.1603789030522746,A,1.468
2026-01-25,135,Serie A,1378079,Juventus,Napoli,3-0,Away,0.2687487974711709,3.6060000000000003,-0.030891836318957533,NO BET,,Under,0.4536082474226804,1.554,0.06761718930047478,B,-0.5
2026-01-25,135,Serie A,1378082,Sassuolo,Cremonese,1-0,Draw,0.35438100004479456,3.3440000000000003,0.1850500641497932,A,-1.0,Under,0.4090909090909091,1.77,-0.05208678762613095,NO BET,
2026-01-26,140,La Liga,1391022,Girona,Getafe,1-1,Home,0.55958690566097,2.08,0.1639407637748176,NO BET,,Under,0.42165242165242167,1.456,0.06756681853958124,NO BET,
2026-01-26,39,Premier League,1379194,Everton,Leeds,1-1,Home,0.4304840031899873,2.4000000000000004,0.03316160765596976,NO BET,,Over,0.5465838509316768,2.194,0.11204776845745001,A,-1.0
2026-01-26,135,Serie A,1378083,Hellas Verona,Udinese,1-3,Draw,0.33875532286725524,3.026,0.025073606996314224,B,-0.5,Under,0.23809523809523808,1.538,-0.14335317460317465,NO BET,
2026-01-27,78,Bundesliga,1388449,FC St. Pauli,RB Leipzig,1-1,,,,,NO BET,,,,,,NO BET,
2026-01-27,78,Bundesliga,1388451,Werder Bremen,1899 Hoffenheim,0-2,,,,,NO BET,,,,,,NO BET,
2026-01-30,78,Bundesliga,1388482,1. FC Köln,VfL Wolfsburg,1-0,Home,0.5096114186156502,2.248,0.1456064690479817,A,1.2480000000000002,Over,0.5342465753424657,1.592,-0.06393616064945762,NO BET,
2026-01-30,140,La Liga,1391032,Espanyol,Alaves,1-2,Home,0.5255897791629208,2.0420000000000003,0.07325432905068441,NO BET,,Over,0.515695067264574,2.568,0.1438751064035173,NO BET,
2026-01-30,61,Ligue 1,1387870,Lens,Le Havre,1-0,Away,0.21551257193588838,7.65,0.6486711753095462,NO BET,,Over,0.5739130434782609,1.674,0.0042472337096232105,B,-0.5
2026-01-30,135,Serie A,1378088,Lazio,Genoa,3-2,Home,0.5094446709125788,1.888,-0.038168461317051205,NO BET,,Under,0.4090909090909091,1.528,0.03439743189620581,NO BET,
2026-01-31,78,Bundesliga,1388484,1899 Hoffenheim,Union Berlin,3-1,Away,0.26965048561880334,4.154000000000001,0.12012811726050932,NO BET,,Over,0.5342465753424657,1.826,0.011507422179893756,B,0.41300000000000003
2026-01-31,78,Bundesliga,1388481,Eintracht Frankfurt,Bayer Leverkusen,1-3,Home,0.4086285844428851,2.8,0.14416003644007813,B,-0.5,Over,0.5769230769230769,1.5560000000000003,-0.02552965685311115,NO BET,
2026-01-31,78,Bundesliga,1388479,FC Augsburg,FC St. Pauli,2-1,Home,0.5864003469442236,1.988,0.16576388972511658,B,0.494,Over,0.5342465753424657,2.2,0.10067293991507126,A,1.2000000000000002
2026-01-31,78,Bundesliga,1388483,Hamburger SV,Bayern München,2-2,Home,0.2129785558121127,8.49,0.8081879388448368,NO BET,,Over,0.6842105263157895,1.308,-0.03389292196007254,NO BET,
2026-01-31,78,Bundesliga,1388485,RB Leipzig,FSV Mainz 05,1-2,Home,0.7027076972417461,1.542,0.0835752691467726,NO BET,,Over,0.6842105263157895,1.5,0.05641896304035521,NO BET,
2026-01-31,78,Bundesliga,1388487,Werder Bremen,Borussia Mönchengladbach,1-1,Home,0.4581867998359561,2.3120000000000003,0.05932788122073074,B,-0.5,Over,0.6842105263157895,1.6799999999999997,0.11608713299959406,A,-1.0
2026-01-31,140,La Liga,1391031,Elche,Barcelona,1-3,Draw,0.4325165328242791,5.2379999999999995,1.2655215989335735,NO BET,,Over,0.515695067264574,1.3760000000000001,-0.16812846214719068,NO BET,
2026-01-31,140,La Liga,1391034,Levante,Atletico Madrid,0-0,Home,0.37281256097066706,5.7780000000000005,1.1541109772885143,NO BET,,Under,0.42857142857142855,2.134,-0.12456491150114796,NO BET,
2026-01-31,140,La Liga,1391036,Osasuna,Villarreal,2-2,Draw,0.37396256280488066,3.4559999999999995,0.29241461705366745,A,2.4559999999999995,Under,0.42165242165242167,2.002,-0.10160947066331272,NO BET,
2026-01-31,140,La Liga,1391038,Oviedo,Girona,1-0,Home,0.44594916765746145,2.6979999999999995,0.20317085433983073,A,1.6979999999999995,Under,0.42165242165242167,1.674,-0.009346548481460881,NO BET,
2026-01-31,61,Ligue 1,1387871,Lorient,Nantes,2-1,Away,0.4247380644199493,4.359999999999999,0.8518579608709789,NO BET,,Over,0.5394736842105263,1.988,0.058804927679700914,B,0.494
2026-01-31,61,Ligue 1,1387873,Monaco,Rennes,4-0,Away,0.32280188443557967,3.478,0.12270495406694604,NO BET,,Over,0.5739130434782609,1.496,-0.05688656165500672,NO BET,
2026-01-31,61,Ligue 1,1387875,Paris FC,Marseille,2-2,Home,0.2754229460591894,3.992,0.0994884006682839,NO BET,,Over,0.5394736842105263,1.6819999999999997,-0.02813557028818836,NO BET,
2026-01-31,39,Premier League,1379200,Brighton,Everton,1-1,Home,0.5802543033259736,1.8400000000000003,0.06766791811979167,NO BET,,Over,0.6792452830188679,1.89,0.17426885556994176,A,-1.0
2026-01-31,39,Premier League,1379201,Chelsea,West Ham,3-2,Draw,0.2520226560491334,4.5440000000000005,0.14519094908726227,B,-0.5,Over,0.6792452830188679,1.522,0.06146527297366455,B,0.261
2026-01-31,39,Premier League,1379202,Leeds,Arsenal,0-4,Draw,0.27728015813590556,4.07,0.1285302436131357,B,-0.5,Over,0.5465838509316768,1.906,0.04527563533774692,B,0.45299999999999996
2026-01-31,39,Premier League,1379203,Liverpool,Newcastle,4-1,Draw,0.3084638252975365,3.982,0.2283029523347906,A,-1.0,Over,0.6792452830188679,1.64,0.09739928607853132,B,0.31999999999999995
2026-01-31,39,Premier League,1379208,Wolves,Bournemouth,0-2,Draw,0.3007985848133872,3.614,0.0870860855155815,B,-0.5,Over,0.5465838509316768,1.714,-0.009374698291121142,NO BET,
2026-01-31,135,Serie A,1378085,Cagliari,Hellas Verona,4-0,Away,0.3827516366154483,3.3259999999999996,0.27303194338298087,NO BET,,Under,0.25,1.496,-0.11738703339882123,NO BET,
2026-01-31,135,Serie A,1378089,Napoli,Fiorentina,2-1,Away,0.21375248628895924,5.404,0.15511843590553576,NO BET,,Over,0.5470588235294118,2.118,0.09690306028953644,A,1.1179999999999999
2026-01-31,135,Serie A,1378091,Pisa,Sassuolo,1-3,Draw,0.32641287783442946,3.1,0.01187992128673132,NO BET,,Over,0.5454545454545454,2.198,0.11136597696844858,A,1.198
2026-02-01,78,Bundesliga,1388480,Borussia Dortmund,1. FC Heidenheim,3-2,Draw,0.24234244933507923,5.99,0.4516312715171247,NO BET,,Over,0.5555555555555556,1.4119999999999997,-0.11063829787234047,NO BET,
2026-02-01,78,Bundesliga,1388486,VfB Stuttgart,SC Freiburg,1-0,Draw,0.26426960862655746,4.004,0.058135512940735934,B,-0.5,Over,0.6984745194456862,1.6179999999999999,0.1089260668835349,A,-1.0
2026-02-01,140,La Liga,1391029,Athletic Club,Real Sociedad,1-1,Home,0.4650501285303581,2.188,0.017529681224423665,NO BET,,Under,0.42165242165242167,1.6759999999999997,-0.008753330787228952,NO BET,
2026-02-01,140,La Liga,1391033,Getafe,Celta Vigo,0-0,Draw,0.3655765761481526,2.894,0.05797861137275362,NO BET,,Under,0.42165242165242167,1.402,0.09423532683691493,NO BET,
2026-02-01,140,La Liga,1391030,Real Betis,Valencia,2-1,Home,0.6248208408219992,1.8219999999999998,0.1384235719776825,NO BET,,Under,0.42165242165242167,1.9280000000000002,-0.08279551136693997,NO BET,
2026-02-01,140,La Liga,1391037,Real Madrid,Rayo Vallecano,2-1,Away,0.11267313125940945,9.42,0.06138089646363709,NO BET,,Over,0.5185185185185185,1.4860000000000002,-0.11292989417989419,NO BET,
2026-02-01,61,Ligue 1,1387869,Angers,Metz,1-0,Away,0.34678232636310846,3.4800000000000004,0.20680249574361764,NO BET,,Over,0.52,2.0420000000000003,0.05149401353461747,NO BET,
2026-02-01,61,Ligue 1,1387872,Lyon,Lille,1-0,Home,0.5655058664343598,2.03,0.1479769088617504,A,1.0299999999999998,Over,0.52,1.7879999999999998,-0.013402922755741176,NO BET,
2026-02-01,61,Ligue 1,1387874,Nice,Stade Brestois 29,2-2,Home,0.46069199806126715,2.162,-0.00398390019154049,NO BET,,Over,0.5394736842105263,1.7740000000000002,0.0026590628006046835,B,0.3870000000000001
2026-02-01,61,Ligue 1,1387876,Strasbourg,Paris Saint Germain,1-2,Home,0.36604136241603974,5.426,0.9861404324694316,NO BET,,Over,0.5739130434782609,1.5400000000000003,-0.037001559856756794,NO BET,
2026-02-01,61,Ligue 1,1387877,Toulouse,Auxerre,0-0,Away,0.2835988285199623,5.046000000000001,0.43103968871173026,NO BET,,Over,0.5394736842105263,2.22,0.1098745064099097,NO BET,
2026-02-01,39,Premier League,1379199,Aston Villa,Brentford,0-1,Draw,0.3023604400227725,3.63,0.0975683972826642,B,-0.5,Over,0.5465838509316768,1.7879999999999998,0.013180928175935636,NO BET,
2026-02-01,39,Premier League,1379204,Manchester United,Fulham,3-2,Draw,0.2412991040430931,4.284,0.0337253617206108,NO BET,,Over,0.6792452830188679,1.686,0.11333385150496467,A,0.6859999999999999
2026-02-01,39,Premier League,1379205,Nottingham Forest,Crystal Palace,1-1,Away,0.2811393253389712,3.9520000000000004,0.11106261373961424,NO BET,,Over,0.5465838509316768,2.0060000000000002,0.06979720513094656,B,-0.5
2026-02-01,39,Premier League,1379207,Tottenham,Manchester City,2-2,Draw,0.297291719339685,4.08,0.21295021490591481,A,3.08,Over,0.5465838509316768,1.6199999999999999,-0.04203981590428052,NO BET,
2026-02-01,135,Serie A,1378086,Como,Atalanta,0-0,Draw,0.3336257130904187,3.446,0.14967420730958292,A,2.446,Under,0.4910714285714285,1.9,-0.00527130915061963,NO BET,
2026-02-01,135,Serie A,1378087,Cremonese,Inter,0-2,Home,0.1609192798021896,9.93,0.5979284484357426,NO BET,,Under,0.4910714285714285,2.212,-0.07815142268950825,NO BET,
2026-02-01,135,Serie A,1378090,Parma,Juventus,1-4,Home,0.17003324734682798,6.901999999999999,0.17356947318780658,NO BET,,Under,0.4910714285714285,1.8519999999999999,0.008025001863030068,B,-0.5
2026-02-01,135,Serie A,1378092,Torino,Lecce,1-0,Draw,0.3795966757221507,3.214,0.22002371577099233,A,-1.0,Under,0.4090909090909091,1.56,0.020451148253838813,B,0.28
2026-02-02,140,La Liga,1391035,Mallorca,Sevilla,4-1,Draw,0.3527403224110359,3.134,0.10548817043618652,NO BET,,Under,0.42165242165242167,1.6640000000000001,-0.006331117442228529,NO BET,
2026-02-02,39,Premier League,1379206,Sunderland,Burnley,3-0,Away,0.20113377097621138,5.156,0.037045723153345866,NO BET,,Over,0.5465838509316768,2.1,0.09232189666972263,A,1.1
2026-02-02,135,Serie A,1378093,Udinese,AS Roma,1-0,Away,0.5261303921501153,1.936,0.018588439202623208,NO BET,,Over,0.5470588235294118,2.1799999999999997,0.11007535245503164,A,-1.0
2026-02-03,135,Serie A,1378084,Bologna,AC Milan,0-3,Home,0.2754947724710957,3.5159999999999996,-0.03136037999162755,NO BET,,Over,0.5470588235294118,2.0140000000000002,0.07290738749808029,B,0.5070000000000001
2026-02-06,78,Bundesliga,1388495,Union Berlin,Eintracht Frankfurt,1-1,Home,0.5220468948388053,2.196,0.14641498106601647,A,-1.0,Over,0.5342465753424657,1.9920000000000002,0.050844085715909704,B,-0.5
2026-02-06,140,La Liga,1391043,Celta Vigo,Osasuna,1-2,Home,0.5521153318558902,1.9420000000000002,0.07220797446413885,NO BET,,Under,0.42165242165242167,1.686,-0.013556664563376009,NO BET,
2026-02-06,61,Ligue 1,1387883,Metz,Lille,0-0,Home,0.34877950514580713,4.384,0.5290493505592186,NO BET,,Over,0.52,1.714,-0.03572835666148266,NO BET,
2026-02-06,39,Premier League,1379214,Leeds,Nottingham Forest,3-1,Draw,0.3217900922090537,3.3200000000000003,0.06834310613405825,NO BET,,Over,0.5465838509316768,2.05,0.07767193383323123,B,0.5249999999999999
2026-02-06,135,Serie A,1378103,Hellas Verona,Pisa,0-0,Away,0.2985791439518665,3.688,0.10115988289448374,NO BET,,Under,0.4536082474226804,1.5939999999999999,0.048422685653488784,B,0.29699999999999993
2026-02-07,78,Bundesliga,1388492,1. FC Heidenheim,Hamburger SV,0-2,Home,0.39204538907305997,2.8080000000000003,0.10086345251715256,B,-0.5,Over,0.5342465753424657,1.83,0.00833983959117035,B,-0.5
2026-02-07,78,Bundesliga,1388489,Borussia Mönchengladbach,Bayer Leverkusen,1-1,Home,0.29791899569128255,3.308,-0.014483962253237337,NO BET,,Over,0.6842105263157895,1.598,0.08856275303643724,A,-1.0
2026-02-07,78,Bundesliga,1388494,FC St. Pauli,VfB Stuttgart,2-1,Home,0.29274504657798783,4.2,0.22952919562754892,NO BET,,Over,0.5342465753424657,1.92,0.03268894294371183,B,0.45999999999999996
2026-02-07,78,Bundesliga,1388493,FSV Mainz 05,FC Augsburg,2-0,Draw,0.29280854947271706,3.556,0.04122720192498197,B,-0.5,Over,0.5342465753424657,1.916,0.031650521344542604,B,-0.5
2026-02-07,78,Bundesliga,1388491,SC Freiburg,Werder Bremen,1-0,Away,0.26772914402980497,4.544,0.21656123047143372,NO BET,,Over,0.6774193548387096,1.716,0.12290222088232339,A,-1.0
2026-02-07,78,Bundesliga,1388496,VfL Wolfsburg,Borussia Dortmund,1-2,Home,0.29550696984320823,4.366,0.29018343033544713,NO BET,,Over,0.5342465753424657,1.614,-0.05631659056316607,NO BET,
2026-02-07,140,La Liga,1391042,Barcelona,Mallorca,3-0,Away,0.10324693621181708,14.2,0.46610649420780237,NO BET,,Over,0.515695067264574,1.258,-0.22964906229008175,NO BET,
2026-02-07,140,La Liga,1391045,Real Sociedad,Elche,3-1,Draw,0.25230364456846127,3.972,0.0021500762259281103,NO BET,,Under,0.42165242165242167,1.9,-0.07159783795297814,NO BET,
2026-02-07,61,Ligue 1,1387882,Lens,Rennes,3-1,Away,0.3306247242990442,4.322,0.42896005842046914,NO BET,,Over,0.5394736842105263,1.596,-0.057088499813740645,NO BET,
2026-02-07,61,Ligue 1,1387884,Nantes,Lyon,0-1,Home,0.320623599791095,5.246,0.6819914045040845,NO BET,,Over,0.52,1.9240000000000002,0.019740259740259947,B,-0.5
2026-02-07,61,Ligue 1,1387880,Stade Brestois 29,Lorient,2-0,Home,0.4554574833436502,2.2640000000000002,0.031155742290024158,NO BET,,Over,0.52,2.088,0.06346694429984384,NO BET,
2026-02-07,39,Premier League,1379209,Arsenal,Sunderland,3-0,Away,0.09891640813408407,15.080000000000002,0.491659434661988,NO BET,,Over,0.6727272727272727,1.768,0.13314393939393931,A,0.768
2026-02-07,39,Premier League,1379210,Bournemouth,Aston Villa,1-1,Draw,0.30888480621708503,3.614,0.11630968966854516,B,1.307,Over,0.5465838509316768,1.6460000000000001,-0.032228840982345575,NO BET,
2026-02-07,39,Premier League,1379212,Burnley,West Ham,0-2,Draw,0.32748297570160684,3.46,0.13309109592755974,B,-0.5,Over,0.5465838509316768,1.954,0.05306389240394227,B,-0.5
2026-02-07,39,Premier League,1379213,Fulham,Everton,1-2,Home,0.5654858077567839,2.1060000000000003,0.19091311113578713,A,-1.0,Over,0.5465838509316768,2.226,0.11882035478771791,A,1.226
2026-02-07,39,Premier League,1379216,Manchester United,Tottenham,2-0,Draw,0.2943742711211815,4.029999999999999,0.18632831261836125,A,-1.0,Over,0.5465838509316768,1.6280000000000001,-0.038955863935940194,NO BET,
2026-02-07,39,Premier League,1379217,Newcastle,Brentford,2-3,Home,0.5591389124671533,1.8560000000000003,0.03776182153903673,NO BET,,Over,0.5465838509316768,1.686,-0.017757234339640937,NO BET,
2026-02-07,39,Premier League,1379218,Wolves,Chelsea,1-3,Draw,0.2881404996009064,3.9539999999999997,0.1393075354219837,B,-0.5,Over,0.5465838509316768,1.7,-0.013229717167753563,NO BET,
2026-02-07,135,Serie A,1378096,Fiorentina,Torino,2-2,Draw,0.3820807169457898,3.522,0.3456882850830716,A,2.522,Under,0.25,1.8379999999999999,-0.22567287784679085,NO BET,
2026-02-07,135,Serie A,1378097,Genoa,Napoli,2-3,Home,0.2162029168386645,4.632,0.0014519107966939337,NO BET,,Over,0.5470588235294118,2.496,0.16549291669095784,A,1.496
2026-02-08,78,Bundesliga,1388490,1. FC Köln,RB Leipzig,1-2,Home,0.3456449958029587,3.13,0.08186883686326074,NO BET,,Over,0.5342465753424657,1.4799999999999998,-0.10175932726451908,NO BET,
2026-02-08,78,Bundesliga,1388488,Bayern München,1899 Hoffenheim,5-1,Draw,0.20351116883482354,6.282,0.27845716262036135,NO BET,,Over,0.6842105263157895,1.244,-0.06669055498176757,NO BET,
2026-02-08,140,La Liga,1391039,Alaves,Getafe,0-2,Home,0.5611149388502509,2.2619999999999996,0.2692419916792672,A,-1.0,Under,0.42165242165242167,1.302,0.1424929019268642,NO BET,
2026-02-08,140,La Liga,1391040,Athletic Club,Levante,4-2,Home,0.6209533509256628,1.652,0.02581493572919502,NO BET,,Under,0.42165242165242167,1.83,-0.05268661411740733,NO BET,
2026-02-08,140,La Liga,1391041,Atletico Madrid,Real Betis,0-1,Away,0.20772364687432812,5.618,0.16699144813997546,NO BET,,Over,0.515695067264574,1.6939999999999997,-0.046125936356739894,NO BET,
2026-02-08,140,La Liga,1391046,Sevilla,Girona,1-1,,,,,NO BET,,,,,,NO BET,
2026-02-08,140,La Liga,1391047,Valencia,Real Madrid,0-2,Draw,0.2622383660297706,4.486,0.17640131000955073,NO BET,,Under,0.46153846153846156,2.3760000000000003,-0.14334952216825936,NO BET,
2026-02-08,61,Ligue 1,1387878,Angers,Toulouse,1-0,Home,0.34710588151600863,3.4859999999999998,0.21001110296480596,NO BET,,Over,0.5394736842105263,2.354,0.13512145748987853,NO BET,
2026-02-08,61,Ligue 1,1387879,Auxerre,Paris FC,0-0,Home,0.45468076174925887,2.464,0.12033339695017387,B,-0.5,Over,0.5394736842105263,2.1399999999999997,0.094740939010734,NO BET,
2026-02-08,61,Ligue 1,1387881,Le Havre,Strasbourg,2-1,Home,0.26249199488547703,3.8019999999999996,-0.002005435445416426,NO BET,,Over,0.52,1.998,0.038422418266735814,B,0.499
2026-02-08,61,Ligue 1,1387885,Nice,Monaco,0-0,Home,0.34620905786674716,3.09,0.0697859888082486,B,-0.5,Over,0.52,1.5500000000000003,-0.08976837865055387,NO BET,
2026-02-08,61,Ligue 1,1387886,Paris Saint Germain,Marseille,5-0,Draw,0.24921037206324093,5.136,0.2799444709168055,NO BET,,Over,0.5739130434782609,1.416,-0.09022357891263089,NO BET,
2026-02-08,39,Premier League,1379211,Brighton,Crystal Palace,0-1,Home,0.5183348481552161,1.966,0.019046311473154942,NO BET,,Over,0.5465838509316768,1.832,0.02070393374741175,B,-0.5
2026-02-08,39,Premier League,1379215,Liverpool,Manchester City,1-2,Draw,0.3175006575250184,3.716,0.17983244336296833,A,-1.0,Over,0.5465838509316768,1.578,-0.056734399445397155,NO BET,
2026-02-08,135,Serie A,1378095,Bologna,Parma,0-1,Away,0.18378980775331055,5.904000000000001,0.08509502497554555,NO BET,,Under,0.4910714285714285,1.844,0.013351221317542405,B,0.42200000000000004
2026-02-08,135,Serie A,1378098,Juventus,Lazio,2-2,Away,0.15159097814009967,7.052,0.06901957784398283,NO BET,,Over,0.999999,2.2079999999999997,0.5684850968074149,A,1.2079999999999997
2026-02-08,135,Serie A,1378099,Lecce,Udinese,2-1,Away,0.38081992472597176,2.62,-0.002251797217953988,NO BET,,Under,0.4910714285714285,1.454,0.1417201551451911,A,-1.0
2026-02-08,135,Serie A,1378102,Sassuolo,Inter,0-5,Home,0.17076395337739034,6.388,0.09084013417476955,NO BET,,Under,0.4910714285714285,2.07,-0.044088860983897304,NO BET,
2026-02-09,140,La Liga,1391048,Villarreal,Espanyol,4-1,Away,0.2402659594828364,4.452,0.06966405161758771,NO BET,,Over,0.515695067264574,1.81,-0.011966728142524086,NO BET,
2026-02-09,135,Serie A,1378101,AS Roma,Cagliari,2-0,Away,0.15270916551910899,7.55,0.1529541996692727,NO BET,,Over,0.5470588235294118,2.02,0.0731004901960785,B,-0.5
2026-02-09,135,Serie A,1378094,Atalanta,Cremonese,2-1,Away,0.13334574501524987,8.629999999999999,0.1507737794816062,NO BET,,Over,0.5470588235294118,1.698,-0.014408118619348542,NO BET,
2026-02-10,39,Premier League,1379221,Chelsea,Leeds,2-2,Home,0.6619169457749033,1.61,0.06568628269759436,NO BET,,Over,0.5465838509316768,1.6799999999999997,-0.021539542384518606,NO BET,
2026-02-10,39,Premier League,1379223,Everton,Bournemouth,1-2,Draw,0.3132948420328144,3.3880000000000003,0.06144292480717528,NO BET,,Over,0.5465838509316768,1.888,0.0400496115171447,B,0.44399999999999995
2026-02-10,39,Premier League,1379227,Tottenham,Newcastle,1-2,Draw,0.30735778839229666,3.592,0.10402917590512972,B,-0.5,Over,0.5465838509316768,1.746,-0.001318790186914609,NO BET,
2026-02-10,39,Premier League,1379228,West Ham,Manchester United,1-1,Draw,0.299987580730116,4.0120000000000005,0.20355017388922558,A,3.0120000000000005,Over,0.5465838509316768,1.598,-0.049063922347675426,NO BET,
2026-02-11,39,Premier League,1379219,Aston Villa,Brighton,1-0,Home,0.5245176574833496,1.924,0.009171972997964462,NO BET,,Over,0.5465838509316768,1.786,0.013634060136697768,NO BET,
2026-02-11,39,Premier League,1379222,Crystal Palace,Burnley,2-3,Draw,0.26911134942416287,3.718,0.0005559971590376467,NO BET,,Over,0.5465838509316768,1.986,0.06566383002211074,B,0.493
2026-02-11,39,Premier League,1379224,Manchester City,Fulham,3-0,Away,0.16556482840264256,8.02,0.3278299237891933,NO BET,,Over,0.6792452830188679,1.536,0.06692827140857005,B,0.268
2026-02-11,39,Premier League,1379225,Nottingham Forest,Wolves,0-0,Away,0.30644487683916727,5.1659999999999995,0.583094233751138,NO BET,,Over,0.5465838509316768,2.016,0.0726798843345996,B,-0.5
2026-02-11,39,Premier League,1379226,Sunderland,Liverpool,0-1,Draw,0.29066985368476067,4.052,0.17779424713065017,A,-1.0,Over,0.5465838509316768,1.8040000000000003,0.017356293520403465,NO BET,
2026-02-12,39,Premier League,1379220,Brentford,Arsenal,1-1,Draw,0.28335806723218593,3.904,0.10622989447445375,B,1.452,Over,0.5465838509316768,1.888,0.038250517598343414,B,-0.5
2026-02-13,78,Bundesliga,1388499,Borussia Dortmund,FSV Mainz 05,4-0,Draw,0.23687259113435885,4.3839999999999995,0.03844943953302904,B,-0.5,Over,0.6774193548387096,1.582,0.07630992468238085,A,0.5820000000000001
2026-02-13,140,La Liga,1391049,Elche,Osasuna,0-0,Home,0.48058107573992437,2.792,0.34178236346586877,A,-1.0,Under,0.42165242165242167,1.732,-0.027984130787869044,NO BET,
2026-02-13,61,Ligue 1,1387893,Monaco,Nantes,3-1,Away,0.23196123556709664,6.662000000000001,0.5453257513479979,NO BET,,Over,0.5394736842105263,1.506,-0.08515243742456846,NO BET,
2026-02-13,61,Ligue 1,1387895,Rennes,Paris Saint Germain,3-1,Home,0.3210337497247737,5.638,0.8099882809482741,NO BET,,Over,0.52,1.4179999999999997,-0.14238095238095239,NO BET,
2026-02-13,135,Serie A,1378111,Pisa,AC Milan,1-2,Away,0.6347745066447097,1.56,-0.009751769634252838,NO BET,,Under,0.4536082474226804,1.9120000000000001,-0.04665339569610555,NO BET,
2026-02-14,78,Bundesliga,1388502,1899 Hoffenheim,SC Freiburg,3-0,Draw,0.2702210841426299,3.79,0.02413790890056733,B,-0.5,Over,0.5342465753424657,1.69,-0.029961779479607542,NO BET,
2026-02-14,78,Bundesliga,1388498,Bayer Leverkusen,FC St. Pauli,4-0,Draw,0.24624368294109183,4.254,0.0475206272314046,B,-0.5,Over,0.6842105263157895,1.8240000000000003,0.1611979740145344,A,0.8240000000000003
